id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	29	26.0	27.617955867982023	7	7.0	5.3838006681115402	35	46.0	21.304479665713497	2	3	7	165	165	518	65	0.1357	0.233	0.5503	124	213	503
2008195	29	DE	27	24.0	24.134089865350397	8	9.0	4.1890534333286134	43	52.0	18.156394547740543	6	3	7	4	228	255	53	0.573	0.8244	0.9834	310	446	532
2240642	31	US	13	10.5	11.940826325398646	7	8.0	5.0247322201583566	31	29.0	19.787298706054969	6	6	8	11	83	85	9	0.4921	0.6085	0.8466	93	115	160
1066173	51	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3746297	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2964265	29	US	40	42.5	28.874194981028808	10	12.0	5.416595441127158	43	54.0	19.061284367229693	10	9	10	172	564	123	0	0.4372	0.6593	0.8395	376	567	722
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	49	39.0	41.727905677674478	12	13.0	7.5410586309063206	45	54.0	18.90231672384402	3	4	12	121	363	601	311	0.1548	0.4219	0.6308	223	608	909
3784215	34	UK	12	4.0	13.683554707074022	11	6.0	11.374923687167701	19	8.0	20.188521216000169	1	1	5	5	81	48	19	0.0649	0.1039	0.6234	10	16	96
2769779	33	US	16	12.0	20.259732165180374	9	10.0	6.3011993271726459	35	48.0	22.855384678430788	7	7	7	11	105	73	103	0.2755	0.5	0.5816	81	147	171
5604445	26	NL	33	25.0	32.075101405568695	10	11.0	6.1851510692949123	38	49.5	21.373230920944071	7	5	3	5	366	396	165	0.3998	0.7149	0.9303	373	667	868
2749627	28	AT	35	28.5	25.756167756768335	10	11.0	6.0416611397788662	42	52.0	18.96516429707933	3	4	11	37	305	302	330	0.1293	0.48	0.6784	129	479	677
2337075	28	SE	30	33.5	17.119359953196284	8	8.0	6.232320034828839	34	45.5	21.542757311031089	4	4	8	199	398	257	0	0.1708	0.4596	0.6959	146	393	595
2033209	34	JP	11	12.0	12.993825694261082	10	10.0	4.3574825669172395	48	53.0	13.825187248971922	0	0	11	28	0	6	80	0.0696	0.0696	0.2435	8	8	28
4262030	32	BR	34	29.0	23.184829785442265	12	12.0	6.5781531424429529	46	51.0	13.734232261122905	2	1	12	40	65	264	229	0.1405	0.2859	0.8186	86	175	501
2116258	28	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2598175	27	DK	30	29.5	20.877247602488726	11	10.0	7.6660873371299312	38	51.0	20.892181251676103	9	9	11	16	214	417	210	0.3468	0.548	0.9029	300	474	781
4201400	26	UA	20	20.0	20.0	15	14.0	3.6314597615834874	54	55.5	2.8722813232690143	2	6	8	0	33	46	0	0.5	0.8125	0.9625	40	65	77
3148594	32	JP	67	61.0	43.814225892197889	11	11.0	9.4280860800569695	41	52.5	20.154655461526822	4	4	8	50	533	207	891	0.1945	0.685	0.7126	360	1268	1319
9792751	25	HR	10	8.0	9.4187057571934769	9	8.5	7.6757514135955187	32	33.0	21.725016256862656	3	6	10	13	183	61	37	0.1757	0.4561	0.8209	52	135	243
3256256	28	RU	50	46.0	35.055099486380008	11	11.0	5.7260328917255423	48	54.0	15.701691992342436	9	9	10	3	485	495	44	0.4126	0.6447	0.6714	432	675	703
5240132	30	SE	27	23.0	23.935389960516275	10	12.0	4.9936859996225023	44	53.0	18.863645077877784	9	9	10	79	76	196	272	0.2315	0.5008	0.515	147	318	327
5234254	22	UK	10	7.0	13.363964814214215	9	10.0	5.4387725557868531	34	38.5	19.736614466956684	4	4	8	11	31	136	80	0.4189	0.6038	0.9245	111	160	245
519	39	US	27	29.0	27.153519283279941	13	13.0	7.0051568306656922	48	55.0	15.477905399489801	12	12	13	21	180	205	45	0.5088	0.6593	0.927	230	298	419
5202459	31	US	49	47.0	25.205400655855925	10	11.0	5.5120367493017977	48	53.0	14.323907583681111	1	1	8	60	550	874	62	0.1959	0.3465	0.9412	303	536	1456
591	33	SE	26	24.5	19.461538461538463	9	9.0	7.2855167431990324	31	40.0	22.822438903771122	4	4	8	46	345	299	30	0.2039	0.5423	0.6963	147	391	502
3556991	33	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3463909	29	PL	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
694	37	FR	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2952884	30	CA	18	5.0	24.22454132417916	13	13.0	6.1395801521312876	42	52.0	17.880691703691696	12	11	13	18	53	60	103	0.7615	0.9192	0.95	198	239	247
2950766	26	US	20	13.0	16.772166096111604	10	10.0	8.8375182260101575	37	49.0	22.282429550357985	1	4	11	94	63	317	49	0.0878	0.3359	0.5496	46	176	288
5415018	27	UK	14	14.0	12.151065516846947	9	7.0	9.2722793504910506	28	23.0	22.783767753513001	2	2	7	50	69	139	127	0.1907	0.4021	0.6186	74	156	240
5233502	23	JP	6	5.0	5.3441556863549549	9	9.0	0.0	19	19.0	0.0	3	1	2	0	25	0	11	0.3514	0.5676	0.3243	13	21	12
2658788	25	US	26	19.0	20.076055662752506	9	9.0	8.2774132997124212	31	37.0	22.409501777063092	5	5	8	178	359	193	8	0.2524	0.4615	0.7733	187	342	573
2444850	29	SE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4629740	23	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5109919	37	RU	3	1.0	4.6188021535170058	11	9.0	4.0276819911981914	49	49.0	3.2998316455372221	3	3	9	0	8	0	33	0.2381	0.7619	0.7619	10	32	32
8155835	24	ES	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
12863497	25	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2911201	24	BR	19	18.0	14.483093592185337	8	10.0	6.1471286046937896	31	41.5	22.302623719943547	1	1	9	30	0	63	103	0.1306	0.1892	0.8604	29	42	191
1264	37	PT	180	186.5	81.354341549107815	11	11.0	5.2884134212220459	49	54.0	12.891069481469042	3	1	9	1846	1253	1249	955	0.2848	0.5557	0.8574	1586	3094	4774
1347	37	DE	15	14.0	9.3730822721384897	11	10.5	6.7536338550393653	39	43.5	16.401030505821659	1	1	5	0	177	111	0	0.2699	0.3772	0.8581	78	109	248
1443	28	AR	1	1.0	2.1343747458109492	2	3.0	2.6381811916545836	23	34.0	19.245778757951054	1	0	1	4	2	13	0	0.9	0.95	0.95	18	19	19
1493	32	DE	35	23.0	41.715378932788958	10	10.0	5.7088943289928151	41	51.0	19.127143094213103	6	3	9	30	286	522	172	0.3972	0.6255	0.8231	402	633	833
1505	37	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
8030598	25	NL	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5028551	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3622926	28	RU	16	14.0	12.709051892253804	14	13.0	7.4255333783749693	47	54.0	14.664515367850957	12	11	12	7	153	274	1	0.4197	0.6514	0.7385	183	284	322
6608781	21	PL	18	15.0	16.622799412778232	7	6.0	6.3383546525279142	29	37.0	22.876783338896495	3	5	7	0	31	108	263	0.2214	0.5048	0.6548	93	212	275
4999986	22	CZ	20	13.0	19.012890364171355	9	9.0	6.3082000943020242	39	53.0	20.629804724601897	4	3	8	0	23	153	55	0.3924	0.7131	0.865	93	169	205
4916790	29	TH	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2858833	27	UK	21	13.0	20.162523248591679	7	8.5	4.7251984085327035	38	49.5	20.961571983036006	8	8	8	87	21	174	66	0.424	0.6533	0.8507	159	245	319
4452208	26	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3594699	28	TW	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3126813	61	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3553760	23	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2673250	31	DE	33	21.0	32.257286686556547	12	14.0	5.3537831084275798	47	55.0	16.891866974394048	4	7	12	0	78	230	134	0.1422	0.5124	0.7901	63	227	350
3030393	24	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2518130	42	US	0	0.0	0.0	3	3.0	0.0	0	0.0	0.0	3	3	3	0	0	2	0	0.6667	0.6667	0.6667	2	2	2
3274427	34	DE	13	10.0	12.981354149531381	14	15.0	6.4125741528995972	43	50.0	16.109701777173932	2	2	14	0	110	129	19	0.1622	0.3514	0.61	42	91	158
2174645	28	UK	17	9.0	18.055470085267789	18	24.0	12.036980056845193	38	53.0	24.63511495586917	1	1	17	0	1	63	0	0.0615	0.2769	0.6923	4	18	45
2496101	29	US	8	6.0	5.2915026221291814	8	7.5	6.6320716974411544	35	46.5	21.488368946944298	3	3	9	0	64	16	0	0.358	0.5185	0.9259	29	42	75
31566382	25	TR	8	3.0	10.216661161517308	10	7.0	10.181076612404718	25	24.0	23.332275108278559	6	5	9	2	33	29	43	0.5556	0.6296	0.7593	60	68	82
4736529	27	BM	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2922710	28	CA	13	7.0	15.469220613509071	7	7.0	5.8442332027730606	36	46.0	21.158963310972059	1	1	5	8	55	122	182	0.2793	0.4738	0.5436	112	190	218
2553	31	ES	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2652032	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2776	35	ES	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4969515	36	ES	15	7.5	17.37663661356823	8	8.0	7.7143445030093858	28	30.0	22.539994632312833	3	2	6	0	180	212	32	0.2941	0.6376	0.9106	125	271	387
2945	106	ES	0	0.0	0.0	1	1.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5498694	25	SI	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3048	34	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
10099334	24	UK	4	4.0	4.030495994190253	5	3.0	4.8744230427815767	24	19.0	22.085289221561037	3	3	6	0	1	25	13	0.45	0.55	0.925	18	22	37
2879519	26	DE	36	27.0	29.493424164812012	8	10.0	5.6347062271353563	38	50.0	20.761305529042076	2	2	8	100	126	439	335	0.1185	0.4066	0.6418	130	446	704
26635215	64	PL	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
9564075	22	RU	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3414	47	DE	20	11.0	44.214012402558126	12	14.0	5.2589984285868816	44	51.0	15.708769273840819	12	11	12	2	97	150	104	0.3616	0.5781	0.7699	132	211	281
3469	44	BZ	0	0.0	0.0	3	3.0	0.0	0	0.0	0.0	1	3	3	0	2	0	0	0.3333	0.6667	0.6667	1	2	2
3476	37	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2508944	35	CA	17	20.0	15.533488217343431	12	12.0	4.3188359253391413	52	54.5	7.4075025312179275	10	6	12	0	73	75	60	0.6493	0.8246	0.9526	137	174	201
5574346	24	AU	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3780	34	UK	4	2.0	7.0391828018569331	4	3.5	5.0982090519308922	15	6.5	19.401371681932588	2	1	4	0	78	47	5	0.4427	0.7557	0.9771	58	99	128
3894	37	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5234019	27	US	1	1.5	1.5	1	2.0	0.47140452079103168	7	11.0	5.4365021434333638	0	1	3	0	8	0	0	0.2222	0.5556	0.8889	2	5	8
3921	28	CN	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
9985436	30	UK	74	58.0	61.114371468583386	11	11.0	4.8590039576934929	48	54.0	14.046338967709444	3	3	10	188	274	890	508	0.2084	0.4373	0.6748	394	827	1276
4035	32	BE	6	6.5	6.0941684329274075	9	8.0	3.2619012860600183	51	54.0	6.5299310869258029	1	1	6	14	0	0	44	0.0847	0.2712	0.9322	5	16	55
4133	54	PT	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4159	37	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4163	19	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2528856	28	CZ	23	12.0	24.25712603061843	11	11.0	6.4321418656301299	42	46.5	16.535058610882093	1	5	12	14	7	92	42	0.0791	0.4294	0.7966	14	76	141
4273	43	CA	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4293	51	UK	0	0.0	0.0	4	4.0	0.0	15	15.0	0.0	3	2	6	0	0	11	0	0.5833	0.6667	0.9167	7	8	11
5418806	27	RU	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4338	32	IE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4438	42	UK	50	44.0	36.099380596199303	14	13.0	10.156889744165964	40	51.0	19.771348252130938	5	5	10	278	531	480	313	0.1793	0.4278	0.6812	288	687	1094
58416947	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
29147164	24	UA	4	2.0	5.8896094946948736	4	3.0	3.8563057127255873	20	17.0	16.921579233333986	1	2	4	2	11	8	62	0.25	0.3864	0.7841	22	34	69
4581	40	UK	18	13.0	16.184360290278395	9	10.0	6.5332771820706323	33	45.0	21.92733200756652	6	2	8	19	223	151	9	0.464	0.7965	0.7345	187	321	296
3106317	28	CA	32	23.0	32.304179296183953	10	11.0	6.2281937225205741	42	53.0	19.162970858901808	6	7	10	306	268	97	0	0.3614	0.6622	0.8363	245	449	567
4813	43	US	0	0.0	0.0	1	1.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3937988	24	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4828	41	PT	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4855	41	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4856	41	NL	36	30.0	38.977753990224329	7	6.0	5.5394687728801477	27	21.0	21.335110470197012	6	4	6	56	46	82	96	0.3966	0.7138	0.9034	115	207	262
4858	32	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4872	32	CA	22	12.0	22.275368546799573	11	11.0	8.0685854402067996	35	49.0	23.840694164072744	8	8	9	17	148	339	75	0.168	0.493	0.6423	108	317	413
4969	42	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4975	29	US	11	8.5	12.861171106171561	9	10.0	3.7082987055981382	45	51.0	13.741484722069297	5	4	10	14	30	61	31	0.4133	0.5067	0.7533	62	76	113
4997	27	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5576483	47	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
57697315	40	NL	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5141	32	US	12	9.0	10.909881310265552	7	5.0	6.3158815036574243	26	16.0	22.156770867482066	3	2	7	0	75	82	41	0.4171	0.4372	0.995	83	87	198
5157	32	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5212	38	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5309	41	US	7	3.0	9.40810271490564	6	5.5	4.8555523773190723	32	41.0	19.943670675179131	7	6	7	1	6	48	35	0.7363	0.8571	0.967	67	78	88
11103530	22	DE	10	6.0	11.017611134090766	10	9.0	6.5027466724234522	36	45.0	21.030589965231936	5	3	5	0	9	45	28	0.506	0.6747	0.9277	42	56	77
5449	41	DE	0	0.5	0.5	4	4.0	0.0	0	0.0	0.0	2	2	4	0	0	3	0	0.5	0.5	0.75	2	2	3
5457	39	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2030698	38	UK	31	24.0	28.378806646275081	9	10.0	6.5416119558262862	37	47.0	21.661255095196335	8	7	9	25	324	379	262	0.4026	0.7265	0.9223	399	720	914
5521	36	UK	38	27.0	38.039526226749402	13	13.0	10.117460137688949	38	49.0	20.451077931890509	9	8	11	77	546	613	89	0.2119	0.5279	0.7504	281	700	995
5550	37	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5628	35	DE	50	49.0	36.078802640885961	10	11.0	4.6594434341258522	46	53.0	16.129427413859712	8	6	10	0	520	651	156	0.4255	0.7455	0.887	565	990	1178
5661	32	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5921	39	SI	14	10.0	14.161327970093172	7	9.0	3.8076593723958254	42	51.0	17.416930871105222	4	1	8	29	120	0	0	0.36	0.3333	0.8667	54	50	130
14339221	22	SE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
6075	44	UK	0	0.0	0.0	2	2.0	0.0	0	0.0	0.0	2	2	2	0	0	0	1	0.5	0.5	0.5	1	1	1
6116	35	DE	14	11.0	9.0741465744400323	6	6.5	5.2472322906479123	31	42.5	21.480004412689514	1	1	4	3	176	129	31	0.1623	0.4174	0.858	56	144	296
6132	53	DE	46	22.0	56.00158297689778	13	14.0	5.5566186732879563	48	54.0	15.114191383049073	11	10	12	70	580	651	58	0.2625	0.5228	0.8191	357	711	1114
6141	46	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
17429034	29	RU	4	2.0	6.4871288130178515	6	6.0	4.5460605656619517	26	37.0	18.722799199813664	5	1	3	0	6	26	38	0.6338	0.9155	0.9014	45	65	64
6157	35	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
6201	33	US	19	24.5	13.400870618483463	12	12.0	10.027739304327548	33	41.0	20.715667715255737	3	4	12	36	29	74	27	0.2156	0.5509	0.9281	36	92	155
6207	39	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
6228	40	NL	45	40.5	31.961343839081607	12	14.0	5.3525174819186629	46	55.0	17.115935893186943	9	9	12	14	563	346	15	0.393	0.6613	0.8392	369	621	788
6231	50	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
6261	38	DE	22	21.0	18.319161975967408	11	11.0	6.6511091452179985	42	53.0	18.634721935207335	2	3	9	8	120	117	142	0.2871	0.438	0.8954	118	180	368
6278	40	DE	5	1.5	6.6164777470930689	7	6.0	6.5849029412408289	30	37.0	19.083435612931428	2	2	8	18	8	73	15	0.4706	0.3782	0.7479	56	45	89
6284	39	CH	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
6290	51	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
