f1	f2
-2.508116279362536432e+02	1.132540365473858124e+01
8.974291780564320220e+01	-5.202508203870768000e+01
-2.508116279360967269e+02	1.132540365470911681e+01
3.651422224786426227e+02	4.126431357916742826e+01
1.782686826467984474e+03	-3.820122852571553267e+02
-2.508116279361084366e+02	1.132540365472049615e+01
-1.259515746286435700e+02	-2.643489303207393348e+01
-2.508116279360757517e+02	1.132540365471567334e+01
5.859531595926630132e+01	-1.590354819786574865e+02
1.781609473104990116e+02	-1.311188647230578397e+02
-2.508116279361145473e+02	1.132540365469413679e+01
1.110927635230433680e+03	-1.787133852658905937e+02
1.275328528528905508e+03	-1.360777372024539886e+02
7.660247457053019389e+02	-2.334040591549348562e+02
-2.508116279359090868e+02	1.132540365472771349e+01
1.167942061459679337e+02	-8.658093443370441378e+01
5.852645411188510707e+02	2.184336841732182322e+01
1.352516217133605778e+03	3.194413260255026898e+01
3.267769530383893084e+01	4.243761198414113700e+00
9.015469294851745872e+02	3.965834684251436215e+01
9.603554517642631083e+01	-1.023740721235224882e+01
2.721631795996083838e+02	1.051715632027563174e+01
-2.508116279360860972e+02	1.132540365470713262e+01
7.578435244857620319e+02	5.313509589984522563e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-8.097296064193224652e+01	-3.430332249795865351e+01
9.029544278555090386e+01	-6.428604748019812121e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-6.774270056580733446e+00	8.746819097609632365e+01
-2.508116279360860972e+02	1.132540365470713262e+01
3.078008230458156618e+02	1.950863835410103491e+02
4.782086443626186565e+02	8.394123317120488537e+01
2.852237956177905858e+02	-6.413740137340967351e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
1.969545566724263210e+02	7.473636849881252431e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-8.219479275197161883e+01	-2.235172502311657539e+01
3.994684992801621320e+03	5.826135059504730407e+02
3.908455580120189552e+02	-1.282305360532590441e+02
-2.508009499501089294e+02	1.131118079989685477e+01
9.149890162843136068e+02	-2.918702918636219010e+02
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
2.830833754802611679e+02	-6.881398618178074855e+01
5.439060078184847953e+02	1.039129562356412606e+02
3.086515288567809989e+02	3.752130411320421643e+01
3.086387748570839449e+02	7.277892258642866707e+00
-6.960179796983824474e+01	5.903727932780745391e+01
3.270769909241466848e+02	-1.224414584016104897e+02
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508009499501089294e+02	1.131118079989685477e+01
-2.508116279360860972e+02	1.132540365470713262e+01
7.008287623731685017e+02	-5.284308487573064639e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-9.025444282618920511e+01	-5.557184953685921158e+01
1.834930228470510372e+02	-2.847692330659212345e+01
-1.683590098584493546e+02	3.300476381171987583e+01
-1.847403459827172298e+02	1.182611602796749750e+01
-2.508116279360860972e+02	1.132540365470713262e+01
6.964453674718268417e+01	-8.334248244568195219e+01
-8.944106717553255237e+01	6.798192927541208519e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
1.286234272739132621e+03	-1.656328208160416011e+02
-2.107608542304916170e+02	-8.036659602792969537e+00
-2.508116279360860972e+02	1.132540365470713262e+01
-1.537016011554670172e+02	2.194858903524147209e+01
-1.076332395116541250e+02	2.887064820999475590e+00
7.458522735512639201e+02	-3.034413511457105628e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-1.864890038560945982e+02	3.292025352689896067e+01
-2.508009499501089294e+02	1.131118079989685477e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-8.742213907295109721e+01	-5.528130903491504711e+00
-2.508116279360860972e+02	1.132540365470713262e+01
-1.494276879377866294e+02	4.730607664830597692e+00
-2.508116279360860972e+02	1.132540365470713262e+01
2.353990779047318483e+03	-1.699885843116209116e+02
-1.161548090686213754e+02	-1.379570008001834580e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-1.038636508107940841e+02	2.545476171496778051e+01
-8.482780365435002068e+01	1.572997258884937999e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-2.508116279360860972e+02	1.132540365470713262e+01
-1.248861380758492601e+02	7.599186281672380083e+00
-2.508116279360860972e+02	1.132540365470713262e+01
