f1	f2
-1.881223969288599562e+02	9.254500606034508081e+00
5.567258175534725524e+02	-1.734403764223630446e+02
3.240003784874497796e+02	-6.927295154774625319e-01
3.366755026930428585e+02	-1.381324242729676541e+02
1.314435184137608530e+03	-1.482701708757074073e+02
-2.910778810889017336e+02	1.315574161034744805e+01
-3.014071031169194725e+02	1.614518351203230040e+01
-3.014071031168918466e+02	1.614518351201502711e+01
4.597355586999991601e+02	-1.153493009064209360e+02
-2.687039233201493289e+02	1.756656459769762435e+01
-3.014071031169533512e+02	1.614518351198823254e+01
6.554452844086588357e+02	-4.235874409452588196e+01
1.055216806416708323e+03	-1.460293826530418357e+02
1.891565944686438343e+03	-1.631851231767041668e+02
-1.506258964531991396e+01	5.912494878785288677e+01
6.393027168345497557e+02	-1.649914883234808087e+02
-3.014071031169042385e+02	1.614518351202650237e+01
1.045737228567745433e+03	-3.171955194032435656e+02
1.971248055149781635e+02	-1.566420479744952559e+02
6.078820271668239457e+02	9.543037561312371508e+01
2.904956266772753679e+02	-1.741253276258929077e+02
7.976585803505810190e+02	-1.390547736092203195e+02
1.202021790868551079e+03	-2.379375076772905686e+02
2.394726092783747902e+02	-4.977742578939379570e+01
3.972266966267342809e+02	-1.243058225121032052e+02
2.054251641708310217e+03	-3.570810351534598794e+02
-1.079147766405811950e+02	-3.136038764652410293e+01
-3.014071031169050343e+02	1.614518351202817215e+01
5.299997564399485555e+02	-1.090695111572107834e+02
-3.014071031169050343e+02	1.614518351202817215e+01
5.292883695696490349e+02	1.409893684640633182e+02
-1.368981706390114539e+01	-4.315965386775040713e+01
-1.551194165939358811e+02	2.063867646508914078e+00
-1.449989102339031888e+02	3.334184599716926556e+01
4.314143354260513661e+02	7.015082863498341226e+01
-3.014071031169050343e+02	1.614518351202817215e+01
-3.014071031169050343e+02	1.614518351202817215e+01
3.939490727450324243e+02	1.179171727342358054e+02
-2.659022311137667316e+02	2.029489203750518556e+01
-3.014071031169050343e+02	1.614518351202817215e+01
-1.063620398070358704e+02	-5.469315915741416489e+01
2.190564366224533842e+03	9.495249308380879256e+02
3.397418425577660059e+02	-5.790531950633356928e+01
-2.881939651587181288e+02	2.025829982251269712e+01
1.851572279085312687e+02	-9.053090415674820690e+01
-2.899671641028130509e+01	2.861996749764424663e+01
-3.014071031169050343e+02	1.614518351202817215e+01
2.321128747689310217e+02	-1.657132400351023591e+02
-7.277264433763080831e+01	2.677191470717164279e+01
1.826637020357266294e+01	-2.229031448615403121e+01
7.614023277976820054e+02	-8.629048089499470109e+01
-3.014071031169050343e+02	1.614518351202817215e+01
9.891260527680337589e+01	4.478600933673089202e+01
-1.338590390372724244e+02	-1.082471928771298231e+01
1.943670624739288257e+02	4.474988651317565314e+01
-3.014071031169050343e+02	1.614518351202817215e+01
-2.061557435623371930e+02	1.191895158510048169e+01
-1.982198703709491383e+02	1.997165639592037323e+01
-3.014071031169050343e+02	1.614518351202817215e+01
-3.014071031169050343e+02	1.614518351202817215e+01
2.206132801698420565e+01	-7.102766466761768527e+01
-3.014071031169050343e+02	1.614518351202817215e+01
6.527862259357741337e+00	5.075487914540577350e+00
-2.709406111448278693e+02	1.900109732994439682e+01
-3.014071031169050343e+02	1.614518351202817215e+01
2.030383039367892906e+01	-3.740282859555148320e+01
