id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	33	32.0	25.133013495140982	5	5.0	4.2683892139918846	31	40.0	22.223429417421748	2	2	5	146	250	441	167	0.1294	0.2627	0.4647	130	264	467
2008195	29	DE	27	25.0	16.310896709682236	8	8.0	5.898280710102723	39	52.0	21.455059059080913	2	1	6	0	265	235	127	0.1835	0.4774	0.8507	118	307	547
2240642	31	US	14	13.5	10.11175059027862	8	7.5	5.7806483253808469	32	40.5	21.428750734111667	7	7	8	0	150	140	36	0.4557	0.6697	0.7431	149	219	243
1066173	51	US	64	55.0	53.712050556648833	9	9.0	3.1465578727048689	48	52.0	12.996070607674822	9	8	9	43	202	229	80	0.2234	0.6	0.9333	124	333	518
3746297	27	US	25	24.0	17.977764043395386	14	16.0	8.9539287190692356	37	50.0	23.157005712748074	6	6	12	0	7	112	18	0.3043	0.3261	0.7971	42	45	110
2964265	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	36	36.0	22.526774659492339	11	13.0	5.5333681664340864	45	55.0	18.62049014019836	1	3	10	6	186	528	167	0.0405	0.2095	0.705	36	186	626
3784215	34	UK	12	4.0	13.389695688001426	5	3.0	4.6827318777968898	14	10.0	14.16386100075659	1	0	4	0	59	57	14	0.1374	0.7786	0.9084	18	102	119
2769779	33	US	4	2.5	6.1163487655808364	7	6.5	4.4542114902640177	38	46.0	19.906029237394382	4	3	7	5	2	61	21	0.2889	0.6111	0.5889	26	55	53
5604445	26	NL	42	44.0	26.267746630260277	9	10.0	6.6428331412776842	37	49.0	21.220340571114345	8	6	4	28	165	648	295	0.4683	0.6813	0.939	576	838	1155
2749627	28	AT	42	34.5	34.938835444562571	12	13.0	6.8291136446666751	42	51.0	19.50546177794461	3	3	12	175	129	422	255	0.1783	0.436	0.7077	191	467	758
2337075	28	SE	25	20.0	21.954644155622294	9	8.0	5.6060810810436914	41	50.0	18.851340765805045	5	5	9	48	355	210	66	0.2544	0.5706	0.7162	173	388	487
2033209	34	JP	18	12.0	13.957661929227697	8	10.0	5.2103674528849542	41	54.0	21.45643722114303	0	0	0	29	0	49	37	0.0144	0.0863	0.1007	2	12	14
