f1	f2
-2.793068034528461112e+02	-1.074450413663399786e+02
5.547643554476463805e+02	1.931875762504018894e+02
4.570130151822185667e+02	2.220854213046856955e+02
-4.530088364640857890e+01	2.130223694948744040e+01
1.978227165090175049e+03	7.843495896042318236e+02
-2.187637597247788221e+02	-6.642386186079801291e+01
-2.793068034536497066e+02	-1.074450413665295372e+02
-2.793068034536527193e+02	-1.074450413663786605e+02
1.370452540253699283e+02	2.196656243044928658e+02
-2.528383062418147347e+02	-9.393308625109182231e+01
1.778586539426782451e+02	1.178366237441772881e+02
5.195558121159306211e+02	2.914556856344623270e+02
1.003681544100351289e+03	5.272726846375102241e+02
7.788299425134033527e+02	3.389790969270302980e+02
-1.054693343846078477e+02	-1.386004082157394350e+02
8.484073745877010424e+02	5.134043318465872972e+02
-2.793068034536436244e+02	-1.074450413663968931e+02
-2.681080675494242200e+02	-1.001177303748128651e+02
-7.754850312857639949e+01	-6.407067289630575146e+01
2.066033412241397684e+02	6.015516019393891867e+01
1.349736869078181485e+02	2.666864111070280430e+01
3.201504942845251094e+02	1.823429898961846334e+02
1.059088581035058951e+03	4.811292965102830976e+02
-1.829612003115269658e+02	-7.426632964364105760e+01
-7.560189111203291645e+01	-3.874790064736492212e+01
1.851354296403216495e+03	3.963909274153528486e+02
3.435340221857964593e+02	1.261439226707606451e+02
-2.793068034536366326e+02	-1.074450413663916351e+02
2.289461390500322864e+02	1.808574286040830543e+02
-2.793068034536366326e+02	-1.074450413663916351e+02
6.738713832353597581e+02	3.496939053803471893e+02
2.947237313150534987e+01	-6.780114538580849626e+01
-8.141139996197797757e+01	6.842176570974467076e+00
6.275129476455455801e+01	-1.747631509269511341e+01
1.709959718875026624e+02	3.253000817971875236e+00
-2.793068034536366326e+02	-1.074450413663916351e+02
-2.793068034536366326e+02	-1.074450413663916351e+02
8.614210845564498413e+02	1.445568658353101341e+02
-2.793068034536366326e+02	-1.074450413663916351e+02
-2.793068034536366326e+02	-1.074450413663916351e+02
-9.725356286683374663e+01	8.525094496498116570e+00
1.921318378903844177e+03	1.439979554030315683e+02
1.045766953160809152e+02	6.808696466367297262e+01
-2.793068034536366326e+02	-1.074450413663916351e+02
6.335727915506790850e+02	5.032118773860458987e+02
-1.005993818229143528e+02	-1.403977253861890340e+01
-2.793068034536366326e+02	-1.074450413663916351e+02
7.205815124134669070e+00	3.646256431026809963e+01
8.143105397750565544e+01	6.263163816861135302e+01
-1.639800494803343156e+02	-3.749998303134326250e+01
1.877661424845615556e+02	1.807998925399229506e+02
