id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	6	6.5	6.5	10	10.0	0.0	37	37.0	0.0	12	12	12	1	6	14	0	0.9545	0.9545	0.9545	21	21	21
2595729	25	US	66	62.0	28.574911457497201	8	8.0	4.9695933298088777	40	50.0	19.660647614333559	2	3	8	219	738	807	246	0.0696	0.1532	0.4092	140	308	823
2008195	29	DE	17	20.5	10.451525008342085	8	7.5	6.2610396328365958	34	45.0	21.6885928941551	1	0	6	0	45	142	0	0.1223	0.3564	0.7074	23	67	133
2240642	31	US	51	16.5	59.260104623599851	12	13.0	6.1293879291496456	45	54.0	18.436524102767478	9	9	13	6	170	326	214	0.1764	0.3764	0.7861	127	271	566
1066173	51	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3746297	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2964265	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	11	8.0	10.920588778049435	9	10.0	6.4296068114621132	41	50.5	18.889868936482859	3	5	10	0	59	200	90	0.2165	0.4501	0.7692	76	158	270
3784215	34	UK	26	21.0	24.33886121594961	14	15.5	5.6167161224331075	47	54.0	14.015259540943219	1	1	8	3	38	82	192	0.1329	0.5063	0.8734	42	160	276
2769779	33	US	38	35.0	22.179347812497891	8	9.0	5.5989520348801811	37	46.5	20.84676233855032	8	7	8	180	286	413	210	0.1975	0.5221	0.4563	219	579	506
5604445	26	NL	34	36.0	20.523398269857989	12	13.0	7.4678370446151021	41	52.0	19.532432340774555	7	6	6	8	290	368	373	0.4057	0.5962	0.866	445	654	950
2749627	28	AT	39	39.0	28.675709168149552	10	10.0	5.920529710187413	39	49.0	20.200490045021528	3	3	10	55	218	530	279	0.1942	0.5631	0.7626	220	638	864
2337075	28	SE	16	15.0	11.879514861556245	8	9.0	4.9912480932069636	39	47.0	18.817228805917566	3	3	8	2	146	244	4	0.2368	0.4786	0.7758	94	190	308
2033209	34	JP	34	25.0	41.236512946659303	11	11.0	4.6374205043580377	49	56.0	14.674051600543374	2	0	2	386	88	100	84	0.1907	0.7834	0.6472	147	604	499
4262030	32	BR	47	49.0	29.033192659307012	11	11.0	7.8558236378087933	40	52.0	20.384431492170176	2	1	10	123	100	445	425	0.1702	0.4093	0.7721	198	476	898
2116258	28	US	9	10.0	6.1697743639844189	8	8.0	4.7799210693653595	35	42.0	21.002176381089228	9	7	8	6	75	67	31	0.7778	0.9167	0.9167	140	165	165
2598175	27	DK	42	38.0	23.390856205069614	12	13.0	6.7164485346881468	43	52.0	18.035707925493412	10	10	13	109	58	768	446	0.2241	0.4489	0.8197	333	667	1218
4201400	26	UA	11	7.5	11.456439237389599	9	8.0	6.8637534273246672	42	50.0	17.774999782952197	2	2	8	0	48	35	13	0.2647	0.4706	0.8725	27	48	89
3148594	32	JP	57	53.0	37.796840267613653	11	11.0	4.26329702584892	48	54.0	14.113414067214681	2	4	9	535	256	0	377	0.27	0.6524	0.7925	372	899	1092
9792751	25	HR	39	31.0	26.013806185272042	10	9.5	7.5801750777880628	34	43.5	20.946006731612805	3	3	9	38	371	453	266	0.1394	0.5221	0.5377	161	603	621
3256256	28	RU	24	11.5	28.037452905570763	14	6.0	21.593256533119618	27	13.0	24.168847196172067	4	2	6	158	149	66	78	0.2244	0.8017	0.6318	103	368	290
5240132	30	SE	35	24.0	39.557816695035193	10	11.0	5.1537384885307542	46	54.0	17.298820297161004	10	9	10	68	195	501	57	0.2713	0.5594	0.575	226	466	479
5234254	22	UK	29	21.0	24.105627671650339	8	8.5	6.26791974126757	34	44.0	21.618338606436993	3	4	9	135	30	247	264	0.1202	0.4185	0.5967	87	303	432
519	39	US	38	26.0	41.995803361764608	11	12.0	5.7063637097836342	45	54.0	18.449650545120253	8	8	11	73	410	293	66	0.2936	0.4819	0.8304	251	412	710
5202459	31	US	50	43.5	38.038882702075014	10	10.5	6.4318606754126098	41	51.5	19.822420616471501	2	2	9	222	470	396	182	0.1735	0.3704	0.8708	223	476	1119
