id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	29	17.5	29.16039932663627	7	7.0	5.6465616052066592	36	46.0	20.348801395381162	2	2	7	215	187	476	53	0.0783	0.3841	0.5247	73	358	489
2008195	29	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2240642	31	US	7	7.5	4.5259667475579182	10	8.0	5.5641710972974225	49	53.0	7.3047929470998696	7	8	11	0	26	34	9	0.5429	0.7	0.8571	38	49	60
1066173	51	US	130	109.0	86.595481081578384	22	22.0	9.8791518535661922	50	54.0	10.746858634820816	17	16	17	311	546	1247	117	0.1134	0.4109	0.5383	252	913	1196
3746297	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2964265	29	US	17	10.0	17.454703282114728	10	12.0	7.9649231006959518	33	37.0	20.72293415518179	2	10	10	0	0	58	4	0.127	0.3968	0.8413	8	25	53
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	24	15.0	22.345591148747491	9	12.0	5.9353727884389071	37	53.0	23.69076877715295	0	1	9	0	46	254	54	0.2676	0.3634	0.6225	95	129	221
3784215	34	UK	11	9.5	9.644930863309737	5	3.0	7.6269848850971247	13	5.0	18.243042338107973	0	0	4	0	102	95	28	0.0442	0.4292	0.6283	10	97	142
2769779	33	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5604445	26	NL	7	3.0	8.5958646388184192	11	11.0	9.7752521990767889	30	31.0	25.230603110772705	7	3	2	27	5	48	0	0.7711	0.9398	0.9518	64	78	79
2749627	28	AT	33	24.0	26.297574520927018	10	11.0	6.2601716245718704	41	53.0	19.604542550775662	3	3	10	18	277	494	233	0.1386	0.5612	0.7859	145	587	822
2337075	28	SE	40	41.5	19.425264710961059	8	8.0	5.8876854914288952	36	50.5	21.929783791621173	4	3	7	237	428	279	0	0.1587	0.4656	0.7545	150	440	713
2033209	34	JP	37	29.0	42.058864664726904	10	11.0	2.235073948565363	51	54.0	10.380100620364374	0	0	0	344	221	149	144	0.0088	0.8172	0.7236	8	742	657
4262030	32	BR	20	11.0	20.418367276112509	9	11.0	8.0740572205056864	29	33.0	24.760743122935548	1	2	9	0	82	113	50	0.1776	0.4788	0.7876	46	124	204
2116258	28	US	30	31.0	18.974954252616502	9	9.0	7.2993726933076424	32	41.0	20.624423948832643	9	8	9	239	237	438	69	0.3191	0.4929	0.5264	314	485	518
2598175	27	DK	53	47.5	28.774169077880408	9	11.0	6.6490295984604399	37	50.0	21.814819536517533	8	8	10	42	322	729	469	0.3003	0.4971	0.8133	473	783	1281
4201400	26	UA	15	12.0	15.562374497485916	11	13.0	4.9839743177508442	52	54.0	5.1000000000000005	4	5	8	0	51	43	35	0.4769	0.6308	0.8462	62	82	110
3148594	32	JP	44	40.0	26.811637498023948	10	11.0	6.1426580989592816	40	52.0	20.270681235505609	2	4	7	13	277	407	440	0.3373	0.635	0.7813	401	755	929
9792751	25	HR	18	5.5	23.60481942316018	9	8.5	8.0676350124356482	31	38.5	22.821065277680692	2	4	9	0	57	95	110	0.1521	0.4628	0.7994	47	143	247
3256256	28	RU	31	27.0	26.734994765855397	9	10.0	5.0751791386339224	41	51.5	20.526931454404902	4	3	6	26	371	478	81	0.2743	0.6551	0.7103	268	640	694
5240132	30	SE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5234254	22	UK	26	23.5	25.171351548447102	9	10.0	8.8148987510955035	37	47.0	21.218093658766808	1	1	9	110	91	364	177	0.1648	0.3828	0.7845	130	302	619
519	39	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5202459	31	US	13	13.0	7.925675146674398	15	14.0	2.8784916685156978	55	55.0	2.3733211036908783	1	1	10	12	38	51	10	0.375	0.2857	0.9107	42	32	102
591	33	SE	22	15.0	20.714997251052463	10	12.0	6.9302006941285361	36	52.0	22.508898663220773	7	5	10	53	130	22	10	0.4028	0.5787	0.8657	87	125	187
3556991	33	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3463909	29	PL	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
694	37	FR	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2952884	30	CA	23	19.0	21.630908297425382	10	11.0	6.0778970643320793	34	42.0	20.320118886361865	9	8	10	24	11	85	234	0.637	0.8317	0.9087	265	346	378
2950766	26	US	19	18.0	12.224097980160803	8	9.5	4.8022103754204597	38	48.0	21.295419647407364	1	1	9	0	54	80	9	0.0347	0.2153	0.3889	5	31	56
5415018	27	UK	11	7.5	12.349932523432399	8	9.0	6.4647032061226595	33	43.0	19.368758063627507	5	1	6	42	0	34	80	0.5449	0.8383	0.8084	91	140	135
