id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	48	50.0	28.518099479432966	7	7.0	5.5380489722639865	36	48.0	20.99557636928014	3	3	8	254	827	417	117	0.0897	0.2401	0.4536	145	388	733
2008195	29	DE	12	11.0	10.254166421220344	10	11.0	5.4003314941689995	43	53.0	19.0	2	2	8	0	101	107	2	0.1991	0.5687	0.9194	42	120	194
2240642	31	US	0	0.0	0.0	3	3.0	1.5811388300841898	24	26.0	13.564659966250536	4	3	4	0	17	0	0	0.8333	0.9444	0.9444	15	17	17
1066173	51	US	64	42.5	66.632434876349976	14	11.0	13.887739150777163	44	52.0	16.203649580263352	9	8	9	366	489	894	229	0.0983	0.3548	0.5892	195	704	1169
3746297	27	US	18	15.0	12.956718072485662	18	17.0	8.305880707124782	44	55.0	17.132021854979818	4	5	15	52	40	89	0	0.2527	0.2692	0.8681	46	49	158
2964265	29	US	0	0.0	0.0	1	1.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	17	13.0	12.600366295042013	9	10.0	7.3484692283495345	32	42.5	22.104890442489875	3	5	8	13	35	272	140	0.2166	0.5414	0.8726	102	255	411
3784215	34	UK	26	32.0	16.675810164069965	11	11.0	4.7031715347419665	46	52.0	14.101963856689769	1	2	10	0	25	115	184	0.1415	0.28	0.8492	46	91	276
2769779	33	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5604445	26	NL	48	58.0	34.042656981073996	11	12.5	6.0239106899090071	43	54.0	19.382494679478175	5	4	6	23	500	428	274	0.3031	0.5079	0.8142	385	645	1034
2749627	28	AT	39	39.0	22.320518711615005	11	11.0	5.6970413348887936	42	52.0	17.416150953915931	2	3	11	34	336	413	426	0.1056	0.3558	0.7027	130	438	865
2337075	28	SE	17	16.0	9.6766603279251679	8	9.0	5.2246411360015914	36	46.5	21.777192053843855	3	4	9	5	142	120	20	0.1233	0.4486	0.6267	36	131	183
