f1	f2
-2.149323415635462879e+02	-2.029394134188201360e+00
4.279372306998523072e+02	1.056503141110855637e+02
-1.995699401832727631e+02	4.749128845395455656e+00
2.407330716412093352e+02	1.511966947102731353e+02
2.957896624176123055e+02	2.788935206250354781e+01
-2.149323415636255277e+02	-2.029394134147005868e+00
-2.149323415635628862e+02	-2.029394134160379171e+00
-2.149323415636135621e+02	-2.029394134173068132e+00
-3.186416479010224378e+01	5.875595576241538964e+01
1.351053175863627303e+02	4.284256082210310979e+01
-2.149323415636268919e+02	-2.029394134175970255e+00
1.235464065376177274e+02	1.084636244716807596e+01
7.135489010793493208e+02	-2.057031810101920488e+00
8.905626532230960493e+02	8.972246856546931326e+01
-2.117899157255662885e+02	-4.209532350123899036e+00
-1.124257534769133571e+02	-1.294719742595066059e+01
6.056959397610155520e+02	-5.111899778980179576e+01
1.190670874683194597e+03	-8.336861425399854397e+01
8.088835213733170804e+02	3.276775172651526447e+01
3.686519680674865413e+03	-1.062461870272709120e+03
-1.809202416024440652e+01	-1.371574241991000775e+01
4.379551463111395719e+02	-2.479183948865950171e+01
-3.177745610564879541e+01	9.588316572302870711e+00
4.236250845383534624e+01	6.058028845277065244e+01
6.898869445840181243e+02	2.078881535289151259e+02
1.620972253569192105e+02	-3.423446818139308956e+00
6.712530937123246986e+02	2.575578686434922133e+02
-2.149323415636132495e+02	-2.029394134165985797e+00
-2.149323415636132495e+02	-2.029394134165985797e+00
-2.149323415636132495e+02	-2.029394134165985797e+00
5.842230315227296842e+02	-3.406134536411184968e+02
-1.150674718840932229e+02	-9.127400677693378483e+00
8.499582116042498114e+01	-2.544505496694516822e+01
-6.747360020614597431e+01	-3.233340017345809514e+01
-2.032606356627225921e+02	-7.961211552080093012e-01
-2.149323415636132495e+02	-2.029394134165985797e+00
-2.149323415636132495e+02	-2.029394134165985797e+00
1.204739801110603139e+03	-7.785855174814400925e+01
-2.149323415636132495e+02	-2.029394134165985797e+00
-2.149323415636132495e+02	-2.029394134165985797e+00
-1.175264329163380097e+02	-4.570078304790717283e+01
9.681610492074856893e+02	-2.770841396477564444e+02
-1.093254240941762703e+02	2.103952672685909420e+01
-1.675651950092858158e+02	2.887373586400530545e+00
3.110746441300390188e+02	8.891322326383820496e+01
-2.149323415636132495e+02	-2.029394134165985797e+00
-2.149323415636132495e+02	-2.029394134165985797e+00
-2.149323415636132495e+02	-2.029394134165985797e+00
-8.701432899219877015e+01	-1.297603900266071530e+00
-1.541679391917681130e+01	1.578936242564489500e+00
1.132659170867317187e+02	-5.959901794306954770e+01
