f1	f2
-3.994608449979372153e+02	1.229096110328435856e+02
1.845084127988200748e+02	-1.900313648214812758e+02
-2.131069168346552658e+02	9.068399298386829344e+00
6.351429718103430559e+02	-4.807237325395930725e+02
-3.994608449981154195e+02	1.229096110327202069e+02
-3.994608449981213312e+02	1.229096110326990470e+02
-3.717673028313974442e+02	1.137409267856118333e+02
-3.994608449981117815e+02	1.229096110327034381e+02
6.903966929542329467e+01	1.272154331485408019e+00
5.346208316157963480e+01	-1.617212530954109297e+02
7.420301133620789642e+02	-1.143540024234785903e+02
1.381155107479299204e+03	-5.783886808148381533e+02
4.960944759985255814e+02	-2.262887586601400756e+02
-6.010948372327604972e+01	-5.009786367046222466e+01
6.742052065365113549e+02	-2.305314563222319464e+02
3.356852133757336674e+02	-1.276020784816026890e+02
-3.319822295827523249e+02	1.063847193288471544e+02
6.858441992946034134e+02	-2.926606918640740105e+02
-3.857313054971256747e+02	1.133289079061333524e+02
1.093410081125921124e+03	-3.669590295498342698e+02
1.115982224534394760e+02	-9.914785949689364486e+01
7.952234354784469872e+01	4.815918507059846831e+01
3.582907307964575807e+02	-1.684573643298633385e+02
-3.994608449981248555e+02	1.229096110327125757e+02
1.742341469961217229e+02	-1.833149495468643977e+02
9.693995710805505723e+02	-5.984912793046984234e+02
-1.969988958341897671e+02	4.412130521251053494e+01
-3.353784529531671978e+02	8.881110640431384695e+01
-1.883287691390321470e+02	4.728935450030105159e+01
-3.751601084232198673e+02	1.026286647266978633e+02
2.495262205527877768e+02	1.237443130751308829e+01
-9.031488001788811459e+01	3.804198700547269052e+00
-2.887316946644446958e+01	1.433343583950415479e+01
-3.721919213071691388e+02	1.208400078856187179e+02
-3.994608449981248555e+02	1.229096110327125757e+02
-1.705726711430510250e+02	-6.301514087041039325e+00
-3.994608449981248555e+02	1.229096110327125757e+02
1.038690661798647596e+02	-8.399985485888225867e+01
1.168936056272374913e+02	-4.955917049178347611e+01
-3.994608449981248555e+02	1.229096110327125757e+02
-1.678107148379073124e+02	6.271645697282382059e+01
1.457135845503287101e+03	-5.419717197550917263e+02
-3.994608449981248555e+02	1.229096110327125757e+02
5.003913727748480937e+02	-7.035503704612385434e+01
4.073196081270780837e+02	-2.984036717550829394e+02
-3.466045126267414958e+02	1.117947375313616618e+02
-2.808019953382575977e+02	7.846275271425730580e+01
2.407886188490654433e+02	-2.265005669853042605e+02
3.277976173691290569e+02	-1.014596105196426521e+02
2.501025820966850119e+02	-3.985223154999479078e+01
4.734377076085318663e+02	-3.037934940325203002e+02
-3.797776003498732962e+02	1.185449584639395368e+02
