id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	60	53.5	30.252066045148055	7	8.0	5.0169705067995931	41	50.0	19.155291894110729	3	4	8	109	1003	531	415	0.0777	0.171	0.3492	160	352	719
2008195	29	DE	24	18.0	22.764724619037445	10	10.5	5.203106192418792	43	51.5	17.928519687409171	4	3	10	0	184	253	57	0.2162	0.4061	0.7111	107	201	352
2240642	31	US	17	16.0	11.492606318846912	9	9.0	5.8773471801947528	36	45.0	20.458256204124051	8	7	9	0	340	61	48	0.311	0.5356	0.7343	144	248	340
1066173	51	US	42	20.5	54.973258695456948	10	8.5	9.1618206419900297	37	48.0	20.957684438817115	7	7	7	88	504	452	147	0.1229	0.4373	0.7166	147	523	857
3746297	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2964265	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	30	24.0	26.637524139973902	11	12.0	7.055613399327612	41	53.0	19.631499584627516	1	4	11	16	233	287	272	0.0497	0.3704	0.6757	42	313	571
3784215	34	UK	26	16.0	26.999814814179743	13	12.0	9.9201789966230187	42	53.0	19.177291871539904	2	1	11	5	72	139	364	0.1466	0.2175	0.7578	89	132	460
2769779	33	US	0	0.0	0.0	1	1.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5604445	26	NL	40	37.0	27.903616199019211	9	10.0	6.4604685837010027	38	50.0	21.607665392256145	5	3	7	30	372	581	193	0.402	0.6537	0.6782	476	774	803
2749627	28	AT	77	33.0	82.499434341495117	12	13.0	5.5630722866950304	45	54.0	16.979927532614813	6	7	12	367	112	981	767	0.0748	0.4482	0.5827	179	1073	1395
2337075	28	SE	23	23.5	13.909098380250219	9	10.0	6.4715512820981349	36	50.0	21.823733461394941	4	5	10	60	285	306	73	0.1329	0.4309	0.5772	99	321	430
2033209	34	JP	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4262030	32	BR	29	22.0	23.340428943545533	9	10.0	6.4879152271930751	35	44.5	20.791216246490329	3	1	9	44	66	124	324	0.1934	0.4595	0.7719	117	278	467
2116258	28	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2598175	27	DK	31	22.0	32.324446205390856	11	13.0	7.3752596528149317	37	49.0	21.790528611212249	10	9	12	6	101	495	227	0.3275	0.5856	0.9016	283	506	779
4201400	26	UA	5	5.0	5.0	14	14.5	5.5	49	49.0	5.0	1	2	14	0	0	35	0	0.1667	0.3333	0.6111	6	12	22
3148594	32	JP	15	2.0	23.72059583287626	11	13.0	2.0205555246266247	50	53.0	11.677484162422845	1	2	11	78	8	1	39	0.1603	0.2436	0.6603	25	38	103
9792751	25	HR	23	22.0	18.854442447338503	9	9.0	5.9559717930829734	36	45.5	21.303605328676177	0	2	8	4	132	75	258	0.0196	0.2153	0.6145	10	110	314
3256256	28	RU	32	11.5	47.497789422245745	14	11.0	21.125538929497836	39	49.0	20.346067657800671	5	3	8	10	373	238	33	0.2382	0.8328	0.5355	161	563	362
5240132	30	SE	54	66.0	41.467755665638933	11	13.0	4.7013886837354288	48	55.0	15.750520273593786	10	10	11	112	505	539	319	0.1999	0.4444	0.5103	309	687	789
5234254	22	UK	6	6.0	6.0	12	12.0	5.0	53	53.5	4.5	19	19	19	0	0	25	0	0.9615	0.9615	0.9615	25	25	25
519	39	US	24	16.0	27.977152972298203	10	11.0	5.1595087523103631	41	52.0	19.104299010344842	9	8	10	5	98	313	165	0.3814	0.622	0.9416	222	362	548
5202459	31	US	72	72.0	36.950482938468561	12	11.0	8.7145124092293464	43	53.0	17.968120522248309	2	1	10	428	665	936	272	0.1876	0.3705	0.786	434	857	1818
591	33	SE	31	28.5	20.441608914173074	11	12.0	8.0363403636175903	39	50.0	20.767692509140129	8	7	11	1	156	332	54	0.386	0.7316	0.8824	210	398	480
3556991	33	DE	6	7.0	3.8078865529319543	6	3.0	5.7817446699565895	16	13.0	13.82544238506881	1	1	7	0	0	57	2	0.1	0.1	0.65	6	6	39
3463909	29	PL	33	28.0	25.967000590499733	8	8.0	4.9746738321853767	39	48.5	19.614870557908187	2	2	8	77	142	536	354	0.1113	0.298	0.4156	124	332	463
694	37	FR	12	9.5	10.638961415476606	8	8.0	3.5316033500695152	42	48.5	16.421530582338136	2	2	7	0	22	88	9	0.275	0.5083	0.925	33	61	111
2952884	30	CA	28	19.0	28.273189842833247	13	13.0	8.8581451361880656	41	54.0	20.926843637693867	12	11	12	69	0	70	558	0.5296	0.7579	0.7869	420	601	624
2950766	26	US	33	20.0	38.368384954137952	9	10.0	6.3055642961970051	38	51.5	21.880576440994844	5	1	7	103	117	187	263	0.2635	0.6317	0.7147	181	434	491
