f1	f2
-2.099299162736475353e+02	1.147568351145826782e+01
6.249621890567110540e+02	1.012979934167682075e+02
-2.099299162740773852e+02	1.147568351142668419e+01
3.712253035140306565e+02	1.423528617144732600e+01
1.365043949297348945e+03	-1.287563307331430735e+02
-2.099299162741257589e+02	1.147568351143803511e+01
-2.099299162741494627e+02	1.147568351145110910e+01
-2.099299162741127702e+02	1.147568351145659982e+01
1.609685421985219023e+01	-9.063487724188820494e+01
3.688427585883277970e+02	1.474916494144032413e+02
-2.099299162741116618e+02	1.147568351142417420e+01
3.604616281374077147e+01	3.467336631140528169e+01
5.397444820904371454e+02	-1.031836278200675281e+02
4.573060312909472600e+02	4.029653604518856014e+01
-1.667022230644683134e+02	-3.111878042832441960e+00
1.808719278647918571e+01	1.061532520384898071e+01
6.854380221389171766e+02	1.401787972132039251e+01
2.244870091050209794e+03	-4.230277551284146398e+02
2.163340771055885909e+02	-9.069646435010814400e+01
1.025270692107706509e+03	-6.497220529334751404e+01
5.055446752312080072e+00	-2.226234279244315672e+01
4.595328612492422735e+02	-3.227288216277861466e+01
-2.099299162741036753e+02	1.147568351143963561e+01
3.452982112976237090e+02	2.623316744590466598e+01
-2.099299162741036753e+02	1.147568351143963561e+01
5.039222467143183053e+02	-6.197040140536750386e+01
1.296667602576723084e+02	2.484971733745631894e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
6.710189070873926767e+02	3.504457960001407457e+01
2.467624331250544287e+02	-3.949658950370573507e+01
4.085312645816503618e+02	1.252287062494342678e+02
-2.230900144013457975e+01	3.721004062182952765e+00
1.781153399865793574e+01	2.646411105941561459e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
5.207992825006266457e+02	-1.977814576028177385e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
1.219970584303883072e+02	-8.072196727474569400e+01
1.906926560559058998e+03	6.258398229396810564e+01
4.023534765768623060e+02	-1.190956330892610993e+01
-2.099299162741036753e+02	1.147568351143963561e+01
1.861017142880775452e+02	-6.256912941930561090e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.828834041135278099e+01	5.217775726038318140e+01
1.945294421296182747e+02	-5.262428382078628886e+01
6.018939275633925945e+02	-1.307103251983411667e+02
7.966528055449219892e+01	8.527016242787367162e+01
-1.288479077894129716e+02	3.560063223148926426e+01
-2.066669413264968682e+02	1.343480024416873775e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
2.704579859167924383e+02	-4.160925898115634425e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-1.224183654435342419e+02	1.741796283227406317e+00
-3.406677287828664902e+01	-1.203557864655347664e+01
-1.974285214131383839e+02	1.731690974991404675e+00
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
1.547049841961237426e+01	-2.260277127719583845e+01
-1.826246809906258761e+02	1.025747324206386502e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
1.481136860213618320e+03	-5.049591956312888641e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
5.006799797065757929e+01	5.784654550136208329e+00
4.220743407437489054e+02	-9.727776026360237438e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-9.289641368675903266e+01	3.248818294568039722e+00
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-1.337252084942264787e+02	1.801575544291488740e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.082921700898525614e+02	1.162607306826206610e+01
-2.099299162741036753e+02	1.147568351143963561e+01
2.317099568630234899e+03	-1.988500492199577252e+02
3.150343125579158254e+01	-7.510906523168868887e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
6.754160113444744695e+01	8.983494308473210310e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
1.054569142319896713e+02	-3.450265015257267009e+01
-1.380963527327233464e+02	8.135934777340045443e+00
-2.099299162741036753e+02	1.147568351143963561e+01
2.190054342774571978e+03	-2.682449997363091825e+02
-2.099299162741036753e+02	1.147568351143963561e+01
-4.626739907465903912e+01	3.309980267115705743e+01
4.651048914581005533e+01	-3.700289047108740448e+01
4.924753979351978614e+02	1.416328734115798227e+02
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-1.308125002747516135e+02	1.939180112531542832e+01
-1.058971165950827071e+02	-2.003585853979047826e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.064448518416266722e+02	1.155012157587641930e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.025395475917423767e+02	1.095260909146632144e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-1.597471274358623532e+02	-1.833017781356687026e+00
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-1.572248146856364315e+02	1.244856711905114111e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-2.099299162741036753e+02	1.147568351143963561e+01
-4.111521535235793579e+01	4.656597789604569471e+01
4.477588027801004955e+02	2.097410851722668212e+01
