id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	56	63.0	28.653698518263049	7	8.0	5.2018594661167246	37	48.0	21.10458210466555	2	3	7	146	753	587	203	0.0763	0.1882	0.4947	129	318	836
2008195	29	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2240642	31	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
1066173	51	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3746297	27	US	8	14.0	6.794115100585211	12	10.0	7.1336448530108987	25	13.0	18.402898322456348	1	1	13	16	23	17	0	0.1228	0.1228	0.9825	7	7	56
2964265	29	US	19	25.0	14.055445761538676	14	14.0	2.8528737947706149	51	52.0	4.1096093353126513	5	8	12	0	46	14	34	0.4947	0.6947	0.8947	47	66	85
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	32	17.0	30.784827431707331	11	10.5	6.7615509632458934	43	52.0	18.076571825973858	2	5	11	10	181	312	330	0.1012	0.4141	0.8059	86	352	685
3784215	34	UK	35	13.0	47.279935387534451	12	11.0	5.7761451294509891	49	54.0	13.046712471041175	1	1	12	69	113	330	249	0.08	0.4852	0.7703	62	376	597
2769779	33	US	22	12.0	25.274541917427552	9	10.0	6.8349923322126624	36	48.0	21.132880529066124	9	9	9	51	111	125	133	0.2792	0.4279	0.5698	122	187	249
5604445	26	NL	52	43.0	40.803692945917177	12	13.0	5.7189587241812543	44	54.0	18.45978692545863	8	6	6	46	176	440	258	0.4479	0.7331	0.9535	443	725	943
2749627	28	AT	35	35.0	24.258124354991303	11	12.0	6.1658870623217013	43	53.0	19.001423147560633	2	3	11	21	75	399	347	0.1573	0.4409	0.76	137	384	662
2337075	28	SE	18	18.0	11.394706454317085	9	10.0	4.4668678721513144	43	50.0	15.43774917930045	3	3	9	0	217	151	31	0.15	0.4725	0.785	60	189	314
2033209	34	JP	53	31.5	66.559874865783513	14	12.0	7.9206448670580771	49	54.0	13.404369687168867	1	0	2	536	269	115	191	0.0415	0.6959	0.1389	52	872	174
4262030	32	BR	37	40.5	26.767594815959932	10	10.0	7.5498344352707498	37	49.5	21.791617404087457	2	1	9	33	89	365	334	0.2696	0.4505	0.8422	234	391	731
2116258	28	US	12	9.0	10.321366781821967	9	9.0	5.3971185728024249	43	53.0	19.189117286165676	9	8	8	23	35	112	19	0.6684	0.8571	0.9235	131	168	181
2598175	27	DK	30	36.0	18.807827492828618	11	13.0	7.4446997064360003	35	47.0	22.217742891066898	10	9	12	1	16	153	113	0.4493	0.6554	0.9392	133	194	278
