f1	f2
-1.622793944543424232e+02	5.116045014353051101e+01
5.550722318355858533e+02	3.856181043262891706e+01
2.770902337249520428e+02	3.844801805933612115e+01
-3.043556711312758125e+02	1.748215953772467657e+01
3.767802163451756314e+02	1.627800655630960591e+02
-2.126105746704238584e+02	9.035067414537904185e+00
-3.259892114617244374e+02	1.003663246211747939e+01
-3.615110521536803390e+02	1.657542926053014654e+01
4.203450985955901160e+02	-1.522621126613133242e+02
1.324616369888539396e+02	-5.387033893606027277e+02
-3.615110521536389570e+02	1.657542926055269916e+01
1.107311394979305987e+03	1.559834185431378160e+02
1.505639174977870880e+03	-2.897983531358185019e+02
2.085291994343349984e+02	9.416844787894515889e+01
-3.615110521535850694e+02	1.657542926055873878e+01
2.720390737499250235e+02	-1.187111585054300775e+02
-3.615110521536915940e+02	1.657542926052723331e+01
1.198750397329072712e+03	-2.069261384265413426e+02
-2.829929941920620422e+02	1.916730000858521166e+01
-8.625923978632901168e+00	1.173488138822947207e+02
1.213586890855218599e+02	-1.083202004052514695e+02
3.997565832943966484e+02	1.940705498593491711e+02
7.119389994284226759e+02	1.268452982388276951e+02
-3.615110521536731198e+02	1.657542926053553245e+01
-9.592277503384775628e+01	6.529902861052639196e+01
1.340785683669467062e+03	1.718367737942007238e+02
1.173158291070674153e+02	1.396789471606413997e+02
-3.615110521536731198e+02	1.657542926053553245e+01
8.639843044876606655e+02	-1.617445954923431373e+02
-2.882711594912647115e+02	4.643689897571638880e+01
1.188709072933894220e+02	5.038030239936659882e+01
2.101403852841751529e+02	-8.061605270005144064e+01
-3.010333113794691595e+00	3.015809266346170503e+01
5.812193540184547373e+02	7.261364937512806250e+01
-1.859522909821065468e+02	2.736683392582848029e+01
1.319859055682605913e+02	-5.175830406789860660e+01
-3.615110521536731198e+02	1.657542926053553245e+01
5.464260867768809504e+01	4.513331349664377967e+01
-1.272744836734749043e+02	2.260478115415619627e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-2.685947303572535247e+02	-1.781130154047441394e+01
8.684590574291587473e+02	1.664070016983573908e+02
2.146129351000935230e+02	1.756278820540495644e+02
-3.615110521536731198e+02	1.657542926053553245e+01
6.773262494520569135e+02	-3.235335806564421546e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-3.251276602793032566e+02	4.953000094054743840e+00
-1.201794397490409523e+02	4.240508932857256497e+01
-1.425338109450425748e+02	2.284626523732734427e+01
-1.144207456149907074e+02	-5.263330330944506841e+01
2.362440746225240673e+02	-9.534454061618525600e+01
-3.615110521536731198e+02	1.657542926053553245e+01
3.190039441251651624e+02	1.189386813781076313e+02
-3.615110521536731198e+02	1.657542926053553245e+01
-2.468694696473935721e+02	4.272424709326315906e+00
-3.615110521536731198e+02	1.657542926053553245e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-1.328799488063982608e+02	-1.231678606488042504e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-3.615110521536731198e+02	1.657542926053553245e+01
3.214199905968083613e+02	-1.002399967657593578e+02
-3.330183507428938015e+02	6.935535726004939505e+00
3.067691695934543645e+02	5.545733230619689635e+01
-3.486785848537208921e+01	-5.813940303143706956e+01
-2.823768085130124632e+02	1.787494595154905497e+01
1.166506999378196099e+02	-9.648302915422932813e+01
-2.942774742776106223e+02	1.762091571306014970e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-3.615110521536731198e+02	1.657542926053553245e+01
1.093429157581772188e+03	8.552076625817863942e+01
-1.154356506012757819e+02	5.142707392854142512e+01
1.294979972569943584e+03	2.911178512072684157e+02
-3.615110521536731198e+02	1.657542926053553245e+01
-2.441834695820991783e+02	1.684680849131525804e+01
1.332026355604561104e+03	2.477054459294025435e+02
-2.118859527786691501e+02	3.664830830280264706e+01
-1.527427545948700924e+02	3.906333039367595461e+01
-3.362425228113896196e+02	1.460817505757816015e+01
-2.768758486080453736e+02	3.819731010955322859e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-3.354586221010200120e+02	2.391776402831775883e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-3.091183637019230446e+02	2.073358653540261187e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-2.104274377876036226e+02	9.333931699597338039e+00
-3.615110521536731198e+02	1.657542926053553245e+01
1.698445366618313301e+03	-1.818844151104913180e+02
2.627540796542849080e+02	1.083262853887480759e+02
-3.615110521536731198e+02	1.657542926053553245e+01
2.842376716266317658e+02	1.910577633250693452e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-1.441707179792996669e+02	-1.119545145078098436e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-1.066073597612114412e+02	4.665108226296741378e+01
-3.615110521536731198e+02	1.657542926053553245e+01
-3.615110521536731198e+02	1.657542926053553245e+01
2.917488196509142199e+03	1.860713675610121811e+02
-3.615110521536731198e+02	1.657542926053553245e+01
-8.545077717132546491e-01	3.762434868818467493e+01
1.293481182986458293e+02	2.934946894306537146e+01
-1.358372169848652433e+01	1.372079109051881289e+02
-3.529481897968706221e+02	1.873414627640328689e+01
-2.425306246312351561e+02	3.930117710991417113e+01
-3.615110521536731198e+02	1.657542926053553245e+01
1.284540290314572985e+03	3.375525871528899557e+01
