id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	11	11.0	0.0	41	41.0	0.0	12	12	12	0	0	11	0	0.9167	0.9167	0.9167	11	11	11
2595729	25	US	48	44.5	28.329195776324703	8	9.0	4.9988502122948981	43	51.0	17.780166293128765	2	3	9	257	643	343	292	0.0658	0.1504	0.3522	101	231	541
2008195	29	DE	26	25.5	19.613452016409553	10	9.0	7.4802829380662867	40	49.0	18.936507361026685	6	2	8	0	197	333	47	0.4602	0.6367	0.8062	266	368	466
2240642	31	US	38	12.5	63.618314427180131	10	11.0	4.8342205764026618	45	54.0	18.100511377050282	3	4	11	153	221	422	155	0.0525	0.1615	0.2181	51	157	212
1066173	51	US	78	62.0	68.785212580022986	14	12.0	10.392296292072423	42	51.0	18.42865401728756	10	9	10	509	574	1032	183	0.1244	0.4285	0.6295	287	989	1453
3746297	27	US	14	15.0	12.945398152754258	11	11.0	8.8488675810477986	37	55.0	23.877998035223396	1	1	11	136	110	54	0	0.1595	0.2658	0.9568	48	80	288
2964265	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	32	22.0	24.376898821612276	10	12.0	5.6483606517401315	43	53.0	18.277001205145453	1	5	11	44	467	201	229	0.0618	0.2173	0.6653	60	211	646
3784215	34	UK	8	8.0	5.277204647243547	7	8.0	5.1751543186867597	32	37.0	20.639336767983178	6	3	8	0	23	39	83	0.6164	0.6986	0.9795	90	102	143
2769779	33	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5604445	26	NL	61	64.0	35.956473885362115	11	12.0	5.6447465750306556	44	54.0	18.916798617744508	6	4	5	6	826	749	244	0.3096	0.5646	0.8146	566	1032	1489
2749627	28	AT	88	79.5	47.026753614889849	11	13.0	6.7633161361157033	41	53.0	20.087266345494939	3	4	11	98	490	1091	879	0.1142	0.4193	0.5244	314	1153	1442
