f1	f2
-3.671799057948935570e+02	-2.265051415869989171e+01
7.749729426456765395e+02	1.973220003632343662e+02
-1.068481223885665230e+02	6.137594672248274463e+01
-3.389471984803448095e+02	-1.530903743151684004e+01
1.342637244232316561e+03	1.713445754174710203e+02
-1.794967680085325128e+02	4.325539928795488542e+00
-3.671704502214993227e+02	-2.265102835369446765e+01
-3.671799057944415381e+02	-2.265051415859041484e+01
1.865617845342943326e+02	5.749903849054616956e+01
-4.128942150508127895e+01	-1.400060335201655803e+01
-3.671799057944239735e+02	-2.265051415859920070e+01
1.057521132092338121e+03	2.485670178255994358e+02
7.809244944854868891e+02	1.091095166094902567e+02
-8.771800406674320527e+01	6.275492892152301039e+01
-3.671799057944311926e+02	-2.265051415859421979e+01
4.193797546029973660e+02	-1.235045058161707345e+02
-3.671799057944386391e+02	-2.265051415859509021e+01
9.836895524484116322e+02	-2.423845848091226074e+01
-2.599793083187083766e+02	1.665471647166181413e+01
2.948996862458084323e+01	-1.337353116285691499e+02
2.558904896651263812e+02	5.086767350854932346e+01
5.832147634881845306e+02	-1.303370814523508692e+01
1.316851750296175169e+03	2.783666022710799552e+02
-3.671799057944358537e+02	-2.265051415859286976e+01
4.862117302033388455e+01	8.983795208205462757e+01
3.665978593732968420e+02	1.655369049306268892e+02
3.275497370400864838e+02	1.510844765439320270e+02
-3.382717411660367475e+02	-5.636279458824728472e+00
6.813525182583888409e+02	1.293530366630766650e+02
-3.326540008637704204e+02	-8.058826493299227067e+00
7.382786434141777363e+02	-1.068096542546721217e+01
5.108834717360651894e+02	-1.100868703386430951e+02
2.897143530511783069e+02	1.778581526510167237e+02
1.000608958256315759e+02	-8.468188953731018387e+01
-3.671799057944358537e+02	-2.265051415859286976e+01
1.873814037370291601e+02	1.003770277469587029e+02
-3.671799057944358537e+02	-2.265051415859286976e+01
-1.247198748839452520e+02	-5.846538095204653018e+01
1.142810928565410080e+02	1.361094216229901406e+02
-3.671799057944358537e+02	-2.265051415859286976e+01
2.193071386691534883e+02	-1.274267355104931312e+02
2.908790412563295149e+02	-1.800185400629223977e+02
2.642142504898735638e+02	1.881982119189217144e+02
-3.539565078772135394e+02	-1.795550115160283866e+01
6.357426826702466087e+02	1.290906682884394741e+02
-3.088818632347138191e+02	-8.599789922999113045e+00
-3.132439264111400803e+02	-1.409578678787200445e+01
2.501736611446133907e+02	6.026395446627870456e+01
1.635656846142811673e+02	6.079138304264440507e+01
-4.463095211653760686e+01	-2.358801425868346868e+01
6.057930980947277533e+01	7.506910563093181565e+01
-3.671799057944358537e+02	-2.265051415859286976e+01
4.057645336515814165e+02	-1.182871586549292857e+02
2.797748641826195808e+02	5.366206713639672898e+01
-3.696439397012410666e+01	-1.249024991397568130e+01
-3.671704502215054049e+02	-2.265102835371019907e+01
-3.671799057944358537e+02	-2.265051415859286976e+01
-1.084856801615658526e+02	2.942712951704983482e+00
-3.671799057944358537e+02	-2.265051415859286976e+01
-3.355205396549588954e+02	-8.475387447745569958e+00
2.664231963131121006e+02	1.447034403058380292e+02
-2.621699194329100919e+02	5.659198354153407884e+00
6.066868542366682959e+01	1.353915917223678775e+02
-1.733530599275936197e+02	-5.235837461758555378e+01
-3.671799057944358537e+02	-2.265051415859286976e+01
-1.541747874427300360e+02	1.109020975933505504e+01
-3.183219226466411556e+02	-2.324935810435298933e+01
-3.671799057944358537e+02	-2.265051415859286976e+01
-3.671799057944358537e+02	-2.265051415859286976e+01
6.726007586236526947e+01	6.892686765878568167e+01
-3.023883118547264530e+02	-1.002519302730298811e+01
-2.107912646452149943e+02	2.533302210917486974e+01
-5.845337191046492187e+00	5.669168725594227709e+01
1.914720448940014990e+02	-7.118610861643331589e+01
