id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	39	39.0	22.60712732824274	8	7.0	5.9938914482894621	38	47.0	19.921166058814357	3	4	8	227	538	216	324	0.0888	0.2335	0.3959	116	305	517
2008195	29	DE	21	4.0	27.589301371600737	14	12.0	11.828507936337534	43	51.0	17.374648197877271	5	2	10	0	107	244	53	0.2395	0.6123	0.8272	97	248	335
2240642	31	US	3	3.0	3.5101751580069616	7	6.5	5.4735728733616034	26	30.0	17.034083479894068	6	5	8	2	0	56	35	0.4787	0.7128	0.9043	45	67	85
1066173	51	US	145	73.0	180.27012336416576	22	16.5	17.781490659115114	44	52.0	17.990591613207297	12	10	12	672	1613	1977	302	0.0815	0.3958	0.5159	372	1807	2355
3746297	27	US	18	17.0	10.42799384136544	10	7.0	11.490330753769662	31	50.0	25.788721793550611	1	1	9	143	35	62	0	0.1452	0.2573	0.7925	35	62	191
2964265	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	39	31.5	36.348024552771626	15	15.0	7.2128669846673414	48	56.0	16.77921543568468	1	5	15	80	527	249	336	0.0546	0.3211	0.5949	67	394	730
3784215	34	UK	6	2.5	8.8025209457291265	5	2.0	7.1327437257938291	18	11.0	17.013363731330305	1	1	6	0	3	49	37	0.1333	0.5222	0.9889	12	47	89
2769779	33	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5604445	26	NL	53	56.0	25.467379055513227	12	13.0	5.7462699538183326	46	55.0	17.518625631607769	8	6	7	0	615	528	454	0.4624	0.6896	0.8231	745	1111	1326
2749627	28	AT	69	63.0	39.449225931718821	11	12.0	6.1433925249244536	44	53.0	18.005391707618575	4	5	12	41	362	664	810	0.0949	0.4413	0.5552	185	860	1082
2337075	28	SE	35	34.5	19.141026327992158	9	10.0	5.9109175796058695	39	48.0	20.600543475239633	6	6	9	223	334	413	134	0.1911	0.5857	0.6732	214	656	754
2033209	34	JP	21	11.0	30.542273160768335	10	11.0	4.7157983762306372	46	53.0	16.461131739084284	6	4	6	2	2	123	265	0.385	0.77	0.678	159	318	280
4262030	32	BR	33	19.0	35.675515164766274	11	11.0	7.1251342629669887	40	51.0	19.597992595557077	3	1	10	101	27	158	343	0.2953	0.5237	0.8516	199	353	574
2116258	28	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2598175	27	DK	77	73.5	56.500711120682872	13	15.0	7.0231278887375739	44	54.0	18.940896879953574	12	11	13	21	312	1302	624	0.2272	0.4445	0.8352	532	1041	1956
4201400	26	UA	21	23.0	16.738802227160701	10	12.0	4.7723812995922756	47	53.0	16.48704687569731	2	5	7	0	56	123	46	0.4181	0.6207	0.9267	97	144	215
3148594	32	JP	9	3.5	11.771151175649729	8	6.0	8.3892887236795115	19	13.0	18.773552700321147	2	3	6	0	31	39	29	0.2455	0.7727	0.9636	27	85	106
9792751	25	HR	27	22.0	21.385466779709443	11	10.5	9.1867695461395762	34	45.0	22.46214048353453	1	2	11	99	237	398	149	0.0344	0.2889	0.6022	31	260	542
3256256	28	RU	23	24.0	16.061107797205938	9	10.0	5.1729279594316209	37	49.0	20.654277611997699	2	1	5	0	158	136	62	0.2541	0.7623	0.7814	93	279	286
5240132	30	SE	94	89.0	59.995147881942756	11	12.0	4.3365052493658753	49	54.0	14.623733457872975	11	11	11	188	1148	763	148	0.112	0.3711	0.4163	255	845	948
5234254	22	UK	17	8.0	24.948715397791528	8	9.0	5.3690365294378344	38	50.0	22.015753840369939	4	5	9	1	145	223	113	0.165	0.5805	0.8469	83	292	426
519	39	US	18	11.0	15.773395322504284	8	7.0	6.509898010904851	33	35.0	21.338557286169813	2	3	9	5	156	89	48	0.2408	0.4147	0.9197	72	124	275
5202459	31	US	79	64.0	49.586301018519933	14	12.0	9.3932744698492705	45	52.0	16.474405701140487	3	2	10	791	821	756	223	0.2049	0.4691	0.7353	531	1216	1906
591	33	SE	22	23.0	12.806248474865699	8	9.0	7.2633912859344232	32	40.0	21.594700245099148	4	6	8	58	227	245	2	0.2308	0.6341	0.6417	123	338	342
3556991	33	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3463909	29	PL	36	33.0	24.657800679781896	8	9.0	5.1146995615805118	42	51.5	18.648070147176913	5	4	8	176	228	508	224	0.1782	0.3754	0.4706	206	434	544
694	37	FR	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2952884	30	CA	33	13.0	37.22340959963531	13	14.0	7.5729440093571352	42	53.5	20.583381780852537	10	9	11	23	0	210	240	0.4914	0.7409	0.7332	256	386	382
2950766	26	US	15	7.0	16.512621435334449	9	9.0	3.2691742076555053	45	47.5	8.2575722824568718	0	0	4	4	23	25	7	0.7833	0.9333	0.9167	47	56	55
5415018	27	UK	16	9.5	18.066197718391106	8	8.0	5.3243929203977416	38	50.0	19.626423357073708	3	2	8	14	89	208	36	0.3221	0.6443	0.7451	115	230	266
5233502	23	JP	10	3.0	11.973221149354838	10	11.0	6.6406901322150826	32	43.0	24.143091949642425	7	3	6	5	38	8	52	0.4135	0.8558	0.6731	43	89	70
2658788	25	US	16	11.0	16.996731711975951	11	9.0	11.090625428107639	30	35.0	21.280537480915751	8	7	9	216	151	106	5	0.3111	0.5428	0.7662	149	260	367
2444850	29	SE	24	16.5	22.852297477496656	10	11.0	6.0575471563183401	39	51.0	21.379788982267353	4	5	10	15	144	301	104	0.1979	0.5306	0.8827	113	303	504
4629740	23	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5109919	37	RU	20	18.0	21.427582090339243	8	9.5	4.7406669259181591	43	52.0	17.18534747395157	5	4	7	59	18	102	185	0.569	0.7405	0.9786	239	311	411
8155835	24	ES	0	0.0	0.0	8	8.0	6.0	30	30.5	27.5	1	1	9	0	0	0	26	0.0741	0.0741	0.5926	2	2	16
12863497	25	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2911201	24	BR	19	9.0	23.255717627432269	13	13.0	5.8763811955725496	46	50.0	12.831099684499899	2	3	13	21	22	51	139	0.1418	0.1986	0.7199	40	56	203
1264	37	PT	44	25.5	38.401692671026886	11	11.0	4.994751166012577	52	55.0	6.7586052753295389	7	0	9	206	19	69	206	0.5769	0.8388	0.8645	315	458	472
1347	37	DE	15	11.5	12.191312446720152	7	7.0	5.7893456723291798	29	33.0	22.144020138310953	1	0	5	0	208	172	13	0.236	0.5254	0.8173	93	207	322
1443	28	AR	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
1493	32	DE	18	12.0	21.050743142418337	10	10.0	4.8127381997769039	46	52.0	15.632514519554483	7	1	8	16	108	139	124	0.4115	0.6858	0.7257	165	275	291
1505	37	UK	16	17.0	12.73804881122485	10	7.5	9.2895291309044783	29	32.5	21.570705864063026	7	5	7	57	178	138	90	0.3169	0.6358	0.6872	154	309	334
8030598	25	NL	0	0.0	0.0	3	3.0	0.0	12	12.0	0.0	1	1	3	0	0	4	0	0.2	0.2	0.8	1	1	4
5028551	29	US	30	34.0	20.785918833881446	7	7.0	5.1713279903073026	34	45.0	21.845988320289631	1	1	6	152	314	202	11	0.1529	0.2618	0.6309	104	178	429
3622926	28	RU	17	12.5	16.967616214424464	13	14.0	8.5307912880341874	43	53.0	17.107472051708868	11	9	11	7	202	144	22	0.3856	0.6356	0.7101	145	239	267
6608781	21	PL	29	14.5	39.132254386034717	10	12.0	5.9463749461331483	41	53.5	20.077962196702686	3	6	11	0	59	240	266	0.0583	0.394	0.7032	33	223	398
4999986	22	CZ	27	27.5	15.021567827627047	7	8.0	4.2353707100917521	40	50.0	18.999567469125207	2	2	6	2	103	199	261	0.2683	0.4244	0.6265	158	250	369
4916790	29	TH	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2858833	27	UK	17	11.0	15.844732738533509	9	7.0	7.7821821025110935	31	36.0	22.983381554166463	2	2	10	15	22	79	96	0.1357	0.4887	0.6968	30	108	154
4452208	26	US	7	6.0	10.973071789534137	6	6.0	4.5210618221829266	31	37.0	21.629782708108745	3	2	7	21	29	53	58	0.2593	0.4259	0.6235	42	69	101
3594699	28	TW	16	12.0	14.504806582256029	9	10.0	4.6404321938657347	41	46.0	17.212013844492059	2	1	7	78	47	71	168	0.3814	0.5837	0.8209	164	251	353
3126813	61	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3553760	23	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2673250	31	DE	34	30.0	29.617682228555903	13	12.5	6.7115559074600535	45	54.0	16.935482090369259	2	5	13	1	146	147	169	0.1646	0.6479	0.7917	79	311	380
3030393	24	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2518130	42	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3274427	34	DE	17	12.0	15.809810668653968	8	10.0	5.6714632029210597	38	50.0	20.631013635650508	3	3	6	0	160	237	29	0.5176	0.637	0.7354	221	272	314
2174645	28	UK	11	11.0	8.981462390204987	8	6.5	8.6132165884761083	26	24.5	26.93858756505248	1	1	9	0	0	5	35	0.122	0.6585	0.9024	5	27	37
2496101	29	US	14	14.5	12.27558552574988	6	4.5	5.346338310781813	25	26.0	21.872102982769832	1	0	5	22	130	24	0	0.3333	0.4294	0.9379	59	76	166
31566382	25	TR	13	11.0	9.7838127378722213	12	13.5	9.6622978633449303	38	50.0	21.894006029048224	9	10	13	30	51	94	102	0.3669	0.5755	0.6871	102	160	191
4736529	27	BM	0	0.0	0.0	1	1.0	0.0	2	2.0	2.0	2	1	1	0	0	4	1	0.8333	0.8333	0.8333	5	5	5
2922710	28	CA	10	6.0	12.18136417936519	6	6.0	5.1105321666759842	32	34.0	19.923591416948277	1	1	6	42	77	52	71	0.126	0.3855	0.5305	33	101	139
2553	31	ES	1	1.0	2.3211538298959886	7	2.0	7.7888809636986149	23	31.0	16.819301082057152	5	5	5	0	0	13	11	0.56	0.84	0.72	14	21	18
2652032	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2776	35	ES	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4969515	36	ES	53	42.0	43.558071072483862	12	11.5	8.1354067046249785	42	54.0	20.530239665935245	4	3	10	52	515	649	190	0.2461	0.5509	0.8281	348	779	1171
2945	106	ES	1	1.0	1.9059520091609048	2	2.0	0.4330127018922193	15	12.0	8.3777980400580194	1	1	3	1	7	11	4	0.2917	0.5	0.75	7	12	18
5498694	25	SI	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3048	34	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
10099334	24	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2879519	26	DE	59	61.0	44.987515414944582	9	10.0	5.097467788727446	44	53.0	18.350728577363181	1	1	8	486	382	368	346	0.1459	0.4247	0.5057	245	713	849
26635215	64	PL	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
9564075	22	RU	14	8.0	16.481895903141222	9	9.0	5.5830160332217282	37	43.0	19.203882827341413	3	1	2	23	11	110	79	0.4609	0.8807	0.9671	112	214	235
3414	47	DE	8	10.0	5.8878405775518976	10	8.5	6.4291005073286369	37	44.5	20.741798914805393	6	2	8	0	55	11	0	0.6567	0.8507	0.9851	44	57	66
3469	44	BZ	27	9.0	36.995776786006267	12	12.0	4.9530338560016149	49	54.0	14.33991408951513	1	1	11	80	32	0	44	0.0647	0.2765	0.8294	11	47	141
3476	37	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2508944	35	CA	0	0.0	0.0	4	4.0	0.0	10	10.0	0.0	1	6	6	0	4	15	0	0.05	0.35	0.85	1	7	17
5574346	24	AU	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3780	34	UK	2	1.5	2.521780125229002	3	3.0	2.6532998322843202	19	4.0	21.410277905716217	2	2	2	0	17	7	0	0.4	0.72	0.96	10	18	24
3894	37	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5234019	27	US	10	8.0	6.3301663419818404	6	5.0	4.7444383535734476	32	34.0	22.382719887995908	2	4	7	0	84	46	22	0.3464	0.5556	0.9869	53	85	151
3921	28	CN	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
9985436	30	UK	64	62.5	36.088240620888001	9	9.0	5.3637750794093781	46	53.0	16.767093555086127	3	3	8	10	75	693	389	0.2054	0.5298	0.741	245	632	884
4035	32	BE	0	0.0	0.0	2	2.0	0.0	0	0.0	0.0	2	2	2	0	0	1	0	0.5	0.5	0.5	1	1	1
4133	54	PT	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4159	37	UK	26	24.0	22.514193054357708	10	13.0	8.9988661417277829	36	49.0	22.388955002912688	5	4	9	48	0	13	17	0.3158	0.5263	0.9368	30	50	89
4163	19	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2528856	28	CZ	29	24.0	23.771995088182855	10	11.0	6.1516534555098588	42	52.0	19.619842630665286	1	2	10	0	123	225	394	0.1604	0.6711	0.643	120	502	481
4273	43	CA	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4293	51	UK	17	14.0	17.325126262166172	8	10.0	5.6106407780955285	38	48.0	22.099291803694797	9	8	9	0	28	95	10	0.7388	0.9478	0.9776	99	127	131
5418806	27	RU	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4338	32	IE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
