id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	39	35.0	25.23245264865599	5	5.0	4.7301013902249753	32	41.0	21.047867553488388	2	2	6	234	542	345	124	0.0811	0.244	0.4518	101	304	563
2008195	29	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2240642	31	US	28	29.5	18.319270271091753	9	10.0	6.627162959282721	38	49.0	20.624542015117164	6	6	10	24	531	261	13	0.1229	0.2988	0.6494	102	248	539
1066173	51	US	55	49.5	39.00869866361311	9	10.0	4.50630725483418	42	51.0	18.579196758223574	8	7	8	189	419	884	97	0.1176	0.417	0.7371	187	663	1172
3746297	27	US	2	2.0	2.0	17	17.0	5.0	37	37.5	19.5	18	18	18	0	0	7	49	0.7719	0.9123	0.9825	44	52	56
2964265	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	20	18.0	15.843534959092937	9	9.0	7.6647357279501591	37	50.0	22.025377694634685	2	3	9	0	56	294	189	0.1204	0.4416	0.8175	66	242	448
3784215	34	UK	26	19.5	27.241268962621355	11	11.0	9.4998178820642423	33	50.5	23.120509477031611	2	2	8	0	171	66	195	0.1316	0.2725	0.5219	57	118	226
2769779	33	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5604445	26	NL	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2749627	28	AT	37	35.5	20.787064992584142	9	10.0	6.2480691033677873	39	50.0	21.08869668462961	2	3	9	45	240	522	195	0.192	0.5969	0.8252	201	625	864
2337075	28	SE	19	16.0	19.699446231256903	10	12.0	4.801027129255246	43	51.0	17.180321152500234	8	8	11	28	220	132	80	0.2581	0.5683	0.6529	119	262	301
2033209	34	JP	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4262030	32	BR	26	19.0	26.929887422065043	11	12.0	6.5442840953757226	42	51.0	19.724572629897427	6	5	11	185	63	130	163	0.3422	0.5993	0.8741	193	338	493
2116258	28	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2598175	27	DK	50	49.0	37.272216358098404	12	12.0	8.8319814191199235	38	48.0	21.319412002654989	9	8	12	36	261	619	550	0.2699	0.4976	0.8069	397	732	1187
4201400	26	UA	0	0.0	0.0	2	2.0	0.0	1	1.0	0.0	1	1	4	0	2	4	0	0.1429	0.4286	0.8571	1	3	6
3148594	32	JP	50	49.0	36.376915757111682	11	11.0	4.2349688171543569	50	55.0	11.520733787545291	3	6	11	495	261	109	288	0.1177	0.563	0.6822	157	751	910
9792751	25	HR	11	8.0	11.968153006647789	7	6.0	6.6041136437619254	24	17.0	21.109924827519421	2	2	7	5	92	147	75	0.1056	0.5839	0.6708	34	188	216
3256256	28	RU	71	28.0	81.75452036431993	22	15.0	27.286222815837949	42	52.0	19.239773618441792	6	6	10	301	285	885	290	0.1602	0.5	0.5138	290	905	930
5240132	30	SE	69	69.5	42.190046219457969	11	12.0	5.1369825144713985	46	55.0	17.520041879629577	10	10	11	6	656	551	60	0.1832	0.4166	0.5192	234	532	663
5234254	22	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
519	39	US	17	7.0	36.125693681154921	8	9.0	7.6307647997151262	25	13.0	24.955895790251201	3	3	8	5	67	155	90	0.2799	0.4403	0.9748	89	140	310
5202459	31	US	30	26.0	21.734782173826066	8	9.0	4.5645980716329841	41	52.0	18.949260906137969	1	1	8	49	166	518	17	0.1784	0.3502	0.8948	134	263	672
591	33	SE	24	13.0	33.476477655407798	10	11.0	5.993753251820138	38	47.0	20.446269781328418	8	8	10	14	160	157	31	0.4711	0.6419	0.8457	171	233	307
3556991	33	DE	3	4.0	1.920286436967152	6	6.0	1.0	33	33.5	19.5	1	1	3	0	3	16	0	0.65	0.75	0.95	13	15	19
3463909	29	PL	36	36.0	24.183432345306155	9	10.0	7.0481292604300645	38	51.0	21.327317838236656	4	4	9	93	150	519	195	0.1756	0.4225	0.4824	170	409	467
694	37	FR	7	5.0	6.7494855771055287	5	2.5	7.6576033384400954	18	17.0	16.082253849783896	1	1	5	0	38	26	18	0.3253	0.4217	0.9036	27	35	75
2952884	30	CA	11	8.0	11.796079857308527	11	11.5	6.2279362619285559	39	49.0	20.557116561480946	9	8	11	17	0	77	202	0.5581	0.7143	0.8106	168	215	244
2950766	26	US	37	30.0	37.285719143809011	11	12.0	6.1777121223083631	41	51.0	18.852447393568632	3	1	8	158	172	318	401	0.2528	0.445	0.5653	271	477	606
5415018	27	UK	27	28.0	16.342811875561683	8	8.0	6.9616702069981677	33	42.0	22.575632252444958	2	2	8	41	180	302	90	0.1528	0.5707	0.6813	94	351	419
5233502	23	JP	56	28.0	57.417767285048626	19	15.0	12.644406795119965	49	54.0	12.199121295434594	9	1	8	252	23	169	402	0.4109	0.8813	0.6519	353	757	560
