id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	1	1.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	25	23.0	20.486791765345508	6	5.5	4.8947939961210638	32	41.0	20.974805823626667	2	2	6	146	228	330	129	0.0947	0.3405	0.5108	79	284	426
2008195	29	DE	38	26.0	38.553988120556347	10	11.0	4.833532736455818	49	53.0	12.175248215191917	5	2	9	0	166	240	30	0.4256	0.7757	0.9863	186	339	431
2240642	31	US	19	16.5	14.204549650349032	11	11.5	7.8598256662684447	34	40.0	19.542600214416087	6	8	11	89	150	215	89	0.2647	0.4908	0.7096	144	267	386
1066173	51	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3746297	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2964265	29	US	51	48.0	30.914297045456895	11	13.0	4.7432334845428885	47	54.5	16.467125815967059	10	10	12	226	769	223	25	0.4172	0.6624	0.8328	519	824	1036
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	32	23.0	32.34793484735755	11	12.0	4.8203002103237367	46	54.0	17.065180103717577	3	5	11	49	216	363	189	0.1817	0.4268	0.6659	149	350	546
3784215	34	UK	15	12.0	16.440729237313995	9	4.0	12.22424225731117	19	14.0	21.12325836360829	0	0	5	1	128	136	21	0.0314	0.3554	0.6551	9	102	188
2769779	33	US	6	8.0	3.9589732744431481	6	4.0	5.9693092616503369	25	28.0	19.382297835596148	7	6	6	1	10	22	20	0.5	0.6111	0.8148	27	33	44
5604445	26	NL	26	21.0	21.483115106843272	8	10.0	6.2327762674429437	35	45.5	21.817868250587637	5	4	3	3	244	303	247	0.4787	0.6416	0.8722	382	512	696
2749627	28	AT	42	36.0	26.29202160352072	9	10.0	6.1589218406954904	38	49.0	21.430221290652288	2	2	8	60	288	411	366	0.0998	0.5842	0.7318	115	673	843
2337075	28	SE	22	23.0	12.350838428080225	9	9.0	5.903697336125755	41	50.0	18.815112679359679	5	4	8	194	170	308	8	0.1718	0.4611	0.6461	117	314	440
2033209	34	JP	33	33.0	24.692678977011148	12	14.0	4.6096338780640629	48	54.0	15.94505873175711	0	0	0	142	0	107	95	0.3887	0.6982	0.3887	152	273	152
4262030	32	BR	29	21.0	32.892970373622383	11	11.0	6.1544740652965757	48	54.0	14.434877241122075	3	2	9	60	83	213	229	0.3528	0.5285	0.8065	217	325	496
2116258	28	US	71	99.0	51.150757570147483	20	23.0	12.848143532968773	40	53.0	20.869200888064	6	6	8	111	27	246	34	0.2482	0.537	0.673	104	225	282
2598175	27	DK	35	31.0	31.962647294308301	11	12.0	7.5697488958464403	38	52.0	21.967806493965057	10	10	11	21	164	650	300	0.3141	0.4944	0.9068	364	573	1051
4201400	26	UA	11	1.0	15.326085243430198	9	10.0	4.9692934659788817	35	54.0	24.082341739819849	0	7	10	0	0	18	70	0.0337	0.3146	0.573	3	28	51
3148594	32	JP	46	44.0	31.048684888950344	10	11.0	4.9481688532223718	44	52.0	17.044036138761509	2	5	9	60	250	262	497	0.169	0.5643	0.7384	201	671	878
9792751	25	HR	17	10.5	17.776496463887707	12	12.5	5.6877060402239499	44	51.0	16.138289097670796	5	8	12	20	191	159	142	0.2233	0.4765	0.7824	119	254	417
3256256	28	RU	39	21.0	49.307265184757512	12	12.0	7.1049355900929179	46	54.0	17.075033671471278	8	8	10	120	302	449	177	0.214	0.4714	0.5655	232	511	613
5240132	30	SE	13	8.5	15.78638654030744	11	11.5	5.5599982236430243	48	53.5	14.929050311720319	10	10	11	0	21	100	102	0.3973	0.5848	0.7277	89	131	163
5234254	22	UK	31	25.0	22.906741210109768	10	10.0	8.3158877378350038	29	35.0	21.764156984890199	2	2	8	217	135	331	169	0.1182	0.3724	0.6366	106	334	571
519	39	US	32	24.5	22.045986260634422	10	10.5	6.7708584975162802	38	52.0	22.107585830200215	10	10	11	1	293	202	4	0.4391	0.6766	0.9042	220	339	453
5202459	31	US	46	38.0	29.347570883352205	9	9.0	5.8731104074664495	40	51.0	20.33384063260479	1	1	7	15	574	664	243	0.1387	0.2873	0.852	208	431	1278
591	33	SE	30	34.0	18.967886501571119	8	7.0	6.892239423333077	29	35.0	22.104352506622206	5	5	8	13	345	352	10	0.2441	0.448	0.6893	176	323	497
3556991	33	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3463909	29	PL	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
694	37	FR	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2952884	30	CA	16	7.5	27.331483677253967	9	9.0	7.4794185180556108	28	28.0	24.401070767700972	8	8	9	31	81	103	150	0.6558	0.8209	0.8395	282	353	361
2950766	26	US	19	15.5	19.218724593479141	11	10.5	7.3465789468447307	40	49.5	19.300798774489447	1	4	12	5	54	53	48	0.0435	0.1429	0.5217	7	23	84
5415018	27	UK	17	15.0	13.285068895401167	8	8.0	7.8387678235635692	31	40.0	22.000974339806554	2	2	5	60	148	131	118	0.1494	0.5693	0.7143	69	263	330
5233502	23	JP	17	9.5	15.71534989181667	9	8.5	7.2857118541857124	27	22.0	22.886457361408201	5	2	6	2	36	94	108	0.4597	0.7903	0.6613	114	196	164
2658788	25	US	18	16.0	17.71084970813277	10	10.0	7.3617985867159224	35	46.0	21.604355435405047	8	7	9	203	253	110	5	0.2984	0.5393	0.836	171	309	479
2444850	29	SE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
4629740	23	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5109919	37	RU	3	0.0	4.2426406871192848	11	11.0	0.0	23	23.0	0.0	2	1	1	0	0	1	10	0.1667	0.9167	0.9167	2	11	11
8155835	24	ES	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
12863497	25	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2911201	24	BR	16	7.5	26.632211537122195	10	11.0	5.6585514391560281	42	49.0	17.406382948577733	1	1	11	4	1	76	198	0.0612	0.1682	0.6789	20	55	222
1264	37	PT	110	111.0	49.888095377091702	11	11.0	5.6818999463586985	49	54.0	13.111279429919803	2	1	9	713	781	1155	905	0.2318	0.4897	0.8329	853	1802	3065
1347	37	DE	24	25.0	14.672604355040614	8	8.0	6.0598666215581325	33	45.0	21.98343478528043	1	1	7	0	260	260	12	0.1388	0.2964	0.7054	74	158	376
1443	28	AR	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
1493	32	DE	16	11.0	19.772783389370424	9	8.0	5.9589739968703439	40	49.0	19.763912692024299	6	5	9	0	141	291	78	0.3836	0.6634	0.8376	196	339	428
1505	37	UK	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
8030598	25	NL	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
5028551	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3622926	28	RU	26	25.0	13.475171498484917	13	14.0	10.52201514768754	34	46.0	22.334512527185133	10	9	10	1	68	144	34	0.4315	0.6331	0.7137	107	157	177
6608781	21	PL	29	18.5	37.100000000000001	12	12.5	5.4158653253401932	49	54.0	11.741944638299438	9	10	12	17	25	85	191	0.3571	0.628	0.7619	120	211	256
4999986	22	CZ	28	21.0	25.570979644902149	7	8.0	5.8322185981448458	36	46.0	21.692441519635238	2	2	7	0	65	248	178	0.2969	0.5977	0.832	152	306	426
4916790	29	TH	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2858833	27	UK	28	26.0	22.808281107414253	9	11.0	5.1333705074741323	41	51.0	19.220257088511495	6	6	10	88	167	121	215	0.2182	0.4169	0.7248	134	256	445
4452208	26	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3594699	28	TW	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3126813	61	DE	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3553760	23	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2673250	31	DE	5	4.5	4.9686517285879477	5	4.0	3.2249030993194201	32	28.0	21.152777595389217	2	3	5	0	9	13	7	0.2333	0.8	0.9667	7	24	29
3030393	24	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2518130	42	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3274427	34	DE	13	8.0	13.962534904249335	11	10.0	5.7628011021733068	44	53.0	17.921716677523115	3	3	11	4	83	245	0	0.1171	0.3754	0.5165	39	125	172
