id	age	country	pd1	pd2	pd3	ps1	ps2	ps3	sl1	sl2	sl3	r1	r2	r3	t1	t2	t3	t4	um1	um2	um3	um4	um5	um6
2594254	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2595729	25	US	24	25.5	10.412012293500235	4	4.0	4.2853004856589321	24	18.5	21.019764636434296	2	3	5	243	131	335	69	0.0886	0.2221	0.4223	69	173	329
2008195	29	DE	32	24.0	30.670692167355654	8	9.0	5.2604980283403631	43	52.0	17.113185299970059	6	3	7	0	139	126	88	0.565	0.8051	0.9859	200	285	349
2240642	31	US	14	15.0	9.0034715526845535	17	16.0	7.1213963317797244	43	46.0	10.301575072754254	14	13	17	87	58	88	21	0.4471	0.6941	0.9373	114	177	239
1066173	51	US	82	67.5	52.8006454815214	13	11.0	11.793211765672655	38	50.0	20.772036491398726	7	6	8	217	702	1139	306	0.1238	0.3798	0.5767	293	899	1365
3746297	27	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
2964265	29	US	18	11.5	17.538529014715003	7	8.0	5.5936772299392663	32	44.0	22.534913051489355	4	5	6	0	0	203	2	0.5437	0.6845	0.9078	112	141	187
3160326	29	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
3162021	27	FI	25	14.5	31.38692225894232	9	11.0	5.1291306987970824	42	54.0	20.072389820581385	6	6	10	110	48	230	247	0.2421	0.4917	0.4735	160	325	313
3784215	34	UK	9	5.0	10.178899744078432	6	5.0	6.7161851416665739	18	9.5	19.110980922933674	1	0	4	0	57	44	25	0.1811	0.3071	0.7874	23	39	100
2769779	33	US	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0
