f1	f2
-3.421416250978984408e+02	1.605542303317518460e+01
5.067172440564128237e+02	6.576227906421682690e+01
1.503239263970592390e+02	-1.969625209146531475e+01
-2.139577050025375513e+02	-6.833145821388545649e+00
3.487335652043534083e+03	1.392228720839662230e+02
-1.269751646494805613e+02	4.364860421830056225e+01
-3.421416250978188032e+02	1.605542303323109010e+01
-3.421416250978027165e+02	1.605542303320932618e+01
6.653651908841673048e+02	-1.220821200068899515e+01
-2.311483647158032113e+02	-2.062143079149813119e+01
-3.421416250978299445e+02	1.605542303321241349e+01
1.705562319114180127e+03	1.686888675561278603e+02
1.369539833996111611e+03	-4.303085398142327449e+02
8.293866102458408704e+02	1.125262129393179151e+02
1.478047902441191468e+02	-8.885581678141568318e+01
4.110229650757445370e+02	-1.256540763532892697e+02
-3.421416250978060134e+02	1.605542303322396691e+01
2.247282074434024253e+03	-5.625869839402308799e+02
-3.733625135837702658e+01	1.840269712072315489e+00
-1.945002703262190948e+02	1.386988487538364723e+01
3.986785196130019244e+02	-1.098322591526683425e+02
1.141258485268137264e+02	5.770485954055379096e+01
1.408039111073602044e+03	3.141393346170311816e+02
2.446196775602844298e+02	-3.222096567734922701e+01
-7.488762528582424416e-01	3.873986849939944221e+01
2.275974395253689636e+03	3.818450589504433310e+02
2.379662623554223444e+02	1.081239758916492804e+02
-3.421416250978052176e+02	1.605542303321864495e+01
5.979899589068591013e+02	-8.298128414145213583e+01
-3.421416250978052176e+02	1.605542303321864495e+01
2.963809786460533928e+02	-6.893910649328370255e+01
-2.476517768800273700e+02	3.357102021626367616e+01
8.195566617941179288e+01	1.159979289128956736e+01
-2.130060198754580938e+02	2.745149490121712432e+01
1.718272078328416796e+02	1.615685537789606485e+02
3.329752901778958858e+02	-5.471318567189207016e+01
-3.421416250978052176e+02	1.605542303321864495e+01
2.289324345748243559e+02	-6.389632819825054322e-02
-3.231574837560179958e+02	-1.754771936429598389e+00
-3.421416250978052176e+02	1.605542303321864495e+01
-1.136785330199529795e+02	-7.249983069757931275e+01
3.795080603173170175e+02	9.858878715135858783e+01
1.112032711104733380e+02	6.788341451345634425e+01
-3.421416250978052176e+02	1.605542303321864495e+01
1.353059106462614523e+02	2.447316114379928820e+01
1.938110961677254807e+02	8.657748964411200632e+01
-3.370606906977154154e+02	1.386779976270464765e+01
2.281005722203672974e+02	1.196830170865518994e+02
9.823261770664697679e+01	1.057193800778841108e+02
1.997634259689707505e+02	-2.011466096917477273e+02
2.199171787113455991e+02	-1.085296612552014466e+02
-3.421416250978052176e+02	1.605542303321864495e+01
-1.205242850838842941e+02	-4.330349427400820872e+01
-1.877315710637134600e+02	-5.370515637742602877e+00
1.396889031739198970e+02	5.809284529380163598e+00
-3.421416250978052176e+02	1.605542303321864495e+01
-3.421416250978052176e+02	1.605542303321864495e+01
2.141281570016922728e+02	-2.279550557665026744e+01
-3.421416250978052176e+02	1.605542303321864495e+01
